customer_id,num_failed_logins,num_fraud_attempts,encryption_type,biometric_auth,two_factor_auth,recent_security_update,firewall_enabled
14552,1,4,4G,Disabled,TRUE,TRUE,Yes
14553,5,4,3G,Enabled,FALSE,TRUE,No
14554,9,0,3G,Disabled,FALSE,TRUE,Yes
14555,8,1,3G,Disabled,TRUE,TRUE,Yes
14556,4,4,5G,Disabled,FALSE,TRUE,No
14557,6,1,WiFi,Disabled,FALSE,TRUE,No
14558,7,4,4G,Disabled,TRUE,FALSE,Yes
14559,9,3,WiFi,Disabled,TRUE,TRUE,Yes
14560,1,4,5G,Disabled,FALSE,TRUE,No
14561,3,1,WiFi,Disabled,FALSE,FALSE,Yes
14562,2,2,4G,Enabled,FALSE,TRUE,Yes
14563,8,2,4G,Disabled,TRUE,FALSE,No
14564,0,1,5G,Enabled,FALSE,TRUE,No
14565,2,0,4G,Disabled,FALSE,FALSE,No
14566,7,2,3G,Enabled,TRUE,TRUE,No
14567,5,3,WiFi,Disabled,TRUE,TRUE,Yes
14568,9,2,WiFi,Disabled,TRUE,TRUE,No
14569,9,4,WiFi,Enabled,FALSE,TRUE,Yes
14570,0,3,4G,Enabled,FALSE,TRUE,Yes
14571,7,3,4G,Enabled,TRUE,FALSE,No
14572,2,4,5G,Disabled,FALSE,FALSE,No
14573,2,2,3G,Disabled,FALSE,FALSE,Yes
14574,0,0,3G,Disabled,FALSE,FALSE,No
14575,0,4,5G,Enabled,TRUE,TRUE,No
14576,2,3,3G,Enabled,TRUE,TRUE,Yes
14577,9,0,4G,Enabled,FALSE,TRUE,No
14578,2,0,WiFi,Enabled,FALSE,FALSE,No
14579,1,1,WiFi,Disabled,FALSE,FALSE,No
14580,8,2,WiFi,Disabled,TRUE,TRUE,No
14581,1,4,4G,Enabled,TRUE,FALSE,Yes
14582,8,0,3G,Enabled,FALSE,FALSE,Yes
14583,4,3,WiFi,Enabled,FALSE,TRUE,Yes
14584,1,1,3G,Enabled,FALSE,FALSE,Yes
14585,3,4,WiFi,Disabled,FALSE,FALSE,No
14586,3,0,4G,Enabled,FALSE,TRUE,Yes
14587,2,0,4G,Disabled,TRUE,TRUE,No
14588,6,0,WiFi,Disabled,TRUE,TRUE,Yes
14589,3,4,5G,Disabled,TRUE,TRUE,No
14590,3,3,4G,Disabled,TRUE,TRUE,No
14591,8,4,4G,Enabled,FALSE,TRUE,No
14592,5,2,3G,Enabled,FALSE,FALSE,No
14593,4,0,WiFi,Enabled,FALSE,TRUE,No
14594,0,0,3G,Disabled,FALSE,TRUE,No
14595,4,3,WiFi,Disabled,TRUE,TRUE,Yes
14596,3,4,4G,Enabled,TRUE,TRUE,No
14597,3,0,4G,Enabled,FALSE,TRUE,Yes
14598,1,4,WiFi,Enabled,FALSE,TRUE,No
14599,8,1,5G,Enabled,FALSE,TRUE,No
14600,3,0,5G,Enabled,FALSE,FALSE,No
14601,3,4,3G,Enabled,TRUE,TRUE,Yes
14602,9,0,5G,Enabled,FALSE,TRUE,No
14603,2,2,WiFi,Enabled,FALSE,TRUE,No
14604,9,3,WiFi,Disabled,FALSE,TRUE,Yes
14605,3,2,5G,Enabled,TRUE,TRUE,Yes
14606,0,0,4G,Enabled,FALSE,TRUE,No
14607,9,3,3G,Disabled,TRUE,TRUE,No
14608,8,1,WiFi,Enabled,TRUE,FALSE,Yes
14609,2,4,3G,Enabled,TRUE,TRUE,Yes
14610,6,4,3G,Enabled,FALSE,TRUE,No
14611,6,3,5G,Disabled,TRUE,TRUE,No
14612,1,3,4G,Enabled,TRUE,TRUE,Yes
14613,3,0,5G,Disabled,TRUE,TRUE,Yes
14614,8,4,4G,Disabled,FALSE,TRUE,Yes
14615,8,1,4G,Disabled,FALSE,TRUE,No
14616,3,1,4G,Enabled,FALSE,TRUE,Yes
14617,1,0,5G,Disabled,TRUE,FALSE,No
14618,7,3,4G,Enabled,TRUE,TRUE,Yes
14619,8,0,3G,Disabled,TRUE,TRUE,No
14620,0,2,4G,Enabled,TRUE,FALSE,Yes
14621,7,4,WiFi,Enabled,FALSE,FALSE,No
14622,1,3,5G,Enabled,TRUE,TRUE,No
14623,5,4,4G,Enabled,TRUE,FALSE,No
14624,1,0,4G,Disabled,FALSE,TRUE,Yes
14625,4,4,3G,Enabled,FALSE,TRUE,No
14626,3,2,4G,Disabled,TRUE,TRUE,Yes
14627,6,4,5G,Enabled,FALSE,TRUE,No
14628,4,1,WiFi,Disabled,TRUE,FALSE,No
14629,9,4,WiFi,Disabled,FALSE,TRUE,Yes
14630,0,3,5G,Enabled,FALSE,TRUE,Yes
14631,0,2,3G,Disabled,FALSE,FALSE,No
14632,7,3,WiFi,Disabled,TRUE,TRUE,No
14633,8,2,WiFi,Disabled,TRUE,TRUE,Yes
14634,8,1,WiFi,Enabled,TRUE,FALSE,Yes
14635,5,3,3G,Enabled,FALSE,TRUE,No
14636,0,2,4G,Disabled,FALSE,FALSE,Yes
14637,8,2,4G,Enabled,TRUE,TRUE,Yes
14638,4,3,WiFi,Disabled,FALSE,TRUE,No
14639,9,1,3G,Disabled,TRUE,TRUE,No
14640,5,1,3G,Disabled,TRUE,FALSE,No
14641,8,2,4G,Disabled,FALSE,FALSE,No
14642,3,4,5G,Disabled,FALSE,TRUE,Yes
14643,8,1,WiFi,Disabled,TRUE,TRUE,No
14644,2,2,WiFi,Enabled,FALSE,FALSE,Yes
14645,0,3,3G,Disabled,FALSE,TRUE,Yes
14646,6,1,4G,Enabled,FALSE,FALSE,No
14647,5,3,4G,Enabled,FALSE,TRUE,Yes
14648,3,1,4G,Disabled,FALSE,FALSE,No
14649,8,3,3G,Disabled,TRUE,TRUE,Yes
14650,6,0,WiFi,Disabled,FALSE,TRUE,Yes
14651,8,4,WiFi,Enabled,FALSE,TRUE,No
14652,7,1,WiFi,Disabled,FALSE,TRUE,Yes
14653,9,3,WiFi,Disabled,TRUE,FALSE,No
14654,7,3,5G,Disabled,FALSE,TRUE,No
14655,6,1,WiFi,Enabled,FALSE,TRUE,No
14656,4,0,4G,Disabled,FALSE,TRUE,Yes
14657,4,0,WiFi,Enabled,FALSE,FALSE,No
14658,1,1,3G,Disabled,TRUE,TRUE,No
14659,5,3,4G,Disabled,FALSE,TRUE,Yes
14660,3,3,4G,Enabled,TRUE,TRUE,No
14661,0,3,4G,Disabled,FALSE,TRUE,Yes
14662,2,3,4G,Disabled,TRUE,TRUE,Yes
14663,2,1,3G,Disabled,TRUE,TRUE,Yes
14664,7,1,5G,Enabled,FALSE,TRUE,Yes
14665,2,0,5G,Disabled,FALSE,TRUE,Yes
14666,4,3,WiFi,Disabled,FALSE,TRUE,Yes
14667,8,4,4G,Disabled,FALSE,TRUE,Yes
14668,7,3,5G,Enabled,TRUE,TRUE,No
14669,9,1,3G,Disabled,TRUE,TRUE,Yes
14670,6,4,4G,Enabled,FALSE,TRUE,No
14671,2,2,4G,Enabled,TRUE,TRUE,Yes
14672,2,4,4G,Disabled,TRUE,TRUE,No
14673,3,2,5G,Disabled,TRUE,TRUE,Yes
14674,4,4,5G,Disabled,FALSE,TRUE,No
14675,5,3,WiFi,Disabled,FALSE,TRUE,Yes
14676,6,4,4G,Enabled,FALSE,TRUE,No
14677,2,1,WiFi,Disabled,FALSE,FALSE,Yes
14678,8,3,WiFi,Enabled,FALSE,TRUE,Yes
14679,8,1,5G,Disabled,TRUE,TRUE,No
14680,1,3,3G,Disabled,TRUE,TRUE,No
14681,3,3,5G,Enabled,FALSE,TRUE,Yes
14682,1,3,4G,Disabled,TRUE,TRUE,Yes
14683,6,4,3G,Enabled,FALSE,TRUE,No
14684,2,1,3G,Disabled,TRUE,TRUE,No
14685,0,0,4G,Disabled,FALSE,TRUE,Yes
14686,2,3,WiFi,Enabled,TRUE,TRUE,Yes
14687,7,3,3G,Disabled,FALSE,TRUE,Yes
14688,0,3,3G,Disabled,FALSE,FALSE,No
14689,4,0,3G,Enabled,FALSE,TRUE,Yes
14690,0,0,5G,Enabled,TRUE,TRUE,No
14691,6,0,WiFi,Disabled,TRUE,TRUE,Yes
14692,6,1,4G,Disabled,FALSE,FALSE,Yes
14693,2,2,4G,Enabled,TRUE,TRUE,No
14694,6,3,WiFi,Enabled,FALSE,TRUE,No
14695,7,1,4G,Enabled,FALSE,TRUE,No
14696,3,0,5G,Enabled,FALSE,TRUE,Yes
14697,7,1,4G,Disabled,TRUE,TRUE,Yes
14698,7,4,4G,Disabled,FALSE,FALSE,No
14699,9,4,3G,Enabled,TRUE,TRUE,Yes
14700,7,2,5G,Enabled,TRUE,TRUE,No
14701,5,0,WiFi,Disabled,FALSE,TRUE,No
14702,5,3,3G,Disabled,TRUE,FALSE,Yes
14703,3,2,5G,Enabled,FALSE,TRUE,Yes
14704,8,1,4G,Enabled,TRUE,TRUE,No
14705,9,0,WiFi,Enabled,FALSE,TRUE,Yes
14706,6,4,3G,Disabled,FALSE,TRUE,Yes
14707,8,1,3G,Disabled,FALSE,TRUE,Yes
14708,3,2,3G,Enabled,FALSE,TRUE,Yes
14709,0,2,4G,Enabled,TRUE,TRUE,Yes
14710,2,0,WiFi,Disabled,FALSE,TRUE,Yes
14711,3,1,WiFi,Disabled,FALSE,TRUE,Yes
14712,4,3,4G,Enabled,FALSE,TRUE,No
14713,0,2,WiFi,Enabled,TRUE,TRUE,Yes
14714,2,4,3G,Disabled,TRUE,TRUE,No
14715,4,3,WiFi,Disabled,FALSE,TRUE,Yes
14716,7,1,5G,Disabled,TRUE,FALSE,Yes
14717,4,1,3G,Disabled,TRUE,TRUE,No
14718,5,1,3G,Disabled,FALSE,TRUE,Yes
14719,4,1,3G,Disabled,FALSE,FALSE,No
14720,5,3,5G,Disabled,FALSE,TRUE,Yes
14721,7,3,4G,Disabled,FALSE,FALSE,No
14722,2,1,4G,Disabled,FALSE,TRUE,Yes
14723,3,2,WiFi,Disabled,TRUE,TRUE,No
14724,1,3,3G,Enabled,FALSE,TRUE,No
14725,9,0,3G,Disabled,FALSE,TRUE,No
14726,2,1,WiFi,Disabled,FALSE,TRUE,Yes
14727,9,1,4G,Enabled,FALSE,TRUE,No
14728,2,2,WiFi,Disabled,TRUE,FALSE,No
14729,1,4,3G,Disabled,FALSE,FALSE,Yes
14730,2,4,3G,Enabled,TRUE,TRUE,Yes
14731,2,3,WiFi,Enabled,TRUE,FALSE,Yes
14732,8,2,WiFi,Enabled,FALSE,FALSE,Yes
14733,1,1,3G,Enabled,FALSE,TRUE,Yes
14734,8,3,WiFi,Disabled,FALSE,TRUE,No
14735,3,4,3G,Enabled,FALSE,TRUE,Yes
14736,3,1,WiFi,Enabled,FALSE,TRUE,No
14737,1,1,3G,Disabled,FALSE,TRUE,Yes
14738,0,3,3G,Disabled,TRUE,TRUE,No
14739,4,3,3G,Enabled,FALSE,TRUE,No
14740,6,3,4G,Enabled,FALSE,TRUE,Yes
14741,2,0,5G,Disabled,FALSE,TRUE,No
14742,5,1,WiFi,Enabled,TRUE,TRUE,No
14743,4,0,3G,Disabled,FALSE,TRUE,Yes
14744,2,2,3G,Enabled,TRUE,FALSE,No
14745,7,0,5G,Enabled,TRUE,FALSE,No
14746,2,0,3G,Enabled,TRUE,FALSE,Yes
14747,5,0,5G,Disabled,FALSE,TRUE,Yes
14748,4,1,3G,Disabled,FALSE,FALSE,No
14749,1,1,5G,Disabled,TRUE,FALSE,Yes
14750,3,2,5G,Disabled,FALSE,TRUE,No
14751,1,0,4G,Disabled,FALSE,FALSE,Yes
14752,3,0,5G,Disabled,FALSE,TRUE,Yes
14753,1,3,5G,Disabled,FALSE,TRUE,No
14754,2,1,3G,Disabled,TRUE,FALSE,No
14755,0,1,WiFi,Enabled,TRUE,FALSE,Yes
14756,9,0,3G,Disabled,FALSE,TRUE,Yes
14757,6,1,4G,Enabled,TRUE,FALSE,Yes
14758,6,3,4G,Enabled,TRUE,TRUE,Yes
14759,3,1,3G,Disabled,FALSE,FALSE,No
14760,4,3,3G,Enabled,TRUE,TRUE,Yes
14761,0,1,5G,Enabled,FALSE,TRUE,No
14762,8,2,WiFi,Disabled,TRUE,TRUE,No
14763,6,1,5G,Disabled,TRUE,TRUE,Yes
14764,2,0,4G,Enabled,FALSE,FALSE,No
14765,0,0,3G,Disabled,TRUE,FALSE,No
14766,0,4,WiFi,Enabled,TRUE,TRUE,No
14767,4,0,3G,Enabled,TRUE,TRUE,No
14768,2,2,3G,Disabled,FALSE,FALSE,No
14769,7,0,5G,Enabled,TRUE,TRUE,Yes
14770,7,1,5G,Disabled,TRUE,TRUE,No
14771,7,4,WiFi,Enabled,FALSE,TRUE,Yes
14772,4,4,4G,Disabled,FALSE,TRUE,No
14773,2,0,WiFi,Enabled,FALSE,FALSE,No
14774,6,1,3G,Enabled,FALSE,TRUE,Yes
14775,6,1,WiFi,Disabled,TRUE,TRUE,No
14776,6,1,4G,Enabled,FALSE,TRUE,Yes
14777,8,3,WiFi,Enabled,FALSE,TRUE,No
14778,9,3,5G,Enabled,FALSE,FALSE,No
14779,7,3,WiFi,Enabled,FALSE,FALSE,No
14780,6,1,WiFi,Enabled,FALSE,TRUE,No
14781,5,3,3G,Enabled,FALSE,TRUE,No
14782,7,4,WiFi,Enabled,FALSE,FALSE,No
14783,9,1,WiFi,Disabled,TRUE,TRUE,Yes
14784,5,2,3G,Enabled,FALSE,TRUE,Yes
14785,7,1,5G,Enabled,FALSE,FALSE,Yes
14786,0,0,5G,Disabled,FALSE,TRUE,Yes
14787,9,2,5G,Disabled,TRUE,TRUE,Yes
14788,3,2,WiFi,Disabled,FALSE,TRUE,No
14789,9,4,WiFi,Disabled,FALSE,TRUE,Yes
14790,9,0,WiFi,Disabled,FALSE,TRUE,No
14791,6,3,WiFi,Disabled,FALSE,FALSE,No
14792,0,4,WiFi,Disabled,FALSE,TRUE,No
14793,7,2,WiFi,Disabled,TRUE,TRUE,Yes
14794,1,0,3G,Enabled,TRUE,TRUE,No
14795,8,2,5G,Enabled,FALSE,TRUE,No
14796,1,2,WiFi,Enabled,FALSE,FALSE,Yes
14797,8,4,5G,Disabled,TRUE,TRUE,No
14798,8,2,5G,Enabled,TRUE,TRUE,No
14799,2,1,WiFi,Enabled,TRUE,TRUE,Yes
14800,4,3,4G,Disabled,TRUE,FALSE,No
14801,7,3,3G,Disabled,FALSE,FALSE,No
14802,1,3,3G,Disabled,TRUE,FALSE,No
14803,2,1,4G,Enabled,FALSE,TRUE,Yes
14804,6,0,WiFi,Enabled,TRUE,FALSE,Yes
14805,8,4,3G,Disabled,FALSE,TRUE,No
14806,6,2,4G,Disabled,TRUE,TRUE,Yes
14807,2,4,3G,Enabled,FALSE,FALSE,No
14808,7,1,4G,Enabled,FALSE,TRUE,No
14809,8,0,4G,Enabled,FALSE,TRUE,No
14810,7,0,4G,Disabled,FALSE,TRUE,No
14811,8,2,5G,Disabled,TRUE,TRUE,Yes
14812,5,2,5G,Enabled,TRUE,TRUE,No
14813,6,4,WiFi,Disabled,FALSE,FALSE,Yes
14814,8,3,5G,Disabled,FALSE,TRUE,Yes
14815,4,4,3G,Disabled,TRUE,TRUE,No
14816,0,2,WiFi,Disabled,TRUE,TRUE,Yes
14817,2,2,WiFi,Disabled,FALSE,FALSE,Yes
14818,4,3,3G,Enabled,TRUE,TRUE,No
14819,9,2,WiFi,Disabled,TRUE,FALSE,No
14820,1,2,WiFi,Enabled,TRUE,TRUE,No
14821,1,0,WiFi,Disabled,FALSE,TRUE,No
14822,5,1,4G,Disabled,FALSE,TRUE,Yes
14823,5,3,WiFi,Disabled,FALSE,FALSE,Yes
14824,3,3,3G,Enabled,TRUE,TRUE,No
14825,8,1,4G,Enabled,TRUE,TRUE,Yes
14826,6,0,4G,Enabled,TRUE,TRUE,No
14827,0,1,4G,Disabled,FALSE,FALSE,No
14828,6,4,4G,Enabled,FALSE,TRUE,No
14829,7,0,5G,Enabled,FALSE,TRUE,No
14830,8,3,5G,Disabled,TRUE,FALSE,Yes
14831,6,4,3G,Disabled,FALSE,TRUE,Yes
14832,7,4,4G,Disabled,TRUE,TRUE,Yes
14833,4,2,3G,Disabled,FALSE,FALSE,Yes
14834,8,3,WiFi,Enabled,FALSE,TRUE,Yes
14835,7,4,3G,Enabled,FALSE,TRUE,No
14836,6,3,4G,Disabled,FALSE,TRUE,Yes
14837,6,1,4G,Enabled,FALSE,FALSE,Yes
14838,6,0,3G,Enabled,TRUE,TRUE,No
14839,4,4,4G,Disabled,FALSE,TRUE,Yes
14840,4,1,WiFi,Disabled,TRUE,FALSE,Yes
14841,7,0,4G,Disabled,TRUE,TRUE,Yes
14842,3,2,4G,Enabled,TRUE,TRUE,Yes
14843,4,2,5G,Disabled,FALSE,TRUE,Yes
14844,0,0,WiFi,Disabled,FALSE,FALSE,Yes
14845,2,2,5G,Disabled,FALSE,TRUE,Yes
14846,1,4,WiFi,Enabled,FALSE,TRUE,Yes
14847,1,4,3G,Enabled,TRUE,TRUE,Yes
14848,7,1,5G,Disabled,TRUE,FALSE,No
14849,7,1,4G,Disabled,FALSE,TRUE,No
14850,1,0,WiFi,Disabled,TRUE,TRUE,Yes
14851,9,3,4G,Disabled,TRUE,TRUE,Yes
14852,8,2,4G,Enabled,FALSE,TRUE,No
14853,3,3,5G,Disabled,FALSE,TRUE,No
14854,7,4,WiFi,Disabled,FALSE,TRUE,No
14855,6,0,4G,Disabled,FALSE,TRUE,Yes
14856,1,0,5G,Enabled,TRUE,FALSE,Yes
14857,4,0,5G,Disabled,FALSE,TRUE,Yes
14858,2,4,3G,Disabled,TRUE,TRUE,Yes
14859,5,1,5G,Enabled,FALSE,TRUE,No
14860,8,4,WiFi,Enabled,TRUE,FALSE,No
14861,9,3,3G,Enabled,FALSE,TRUE,Yes
14862,4,3,3G,Enabled,FALSE,TRUE,No
14863,9,4,3G,Enabled,FALSE,FALSE,No
14864,1,0,5G,Enabled,FALSE,TRUE,No
14865,6,4,3G,Enabled,TRUE,TRUE,No
14866,8,1,3G,Enabled,TRUE,FALSE,No
14867,5,4,3G,Enabled,FALSE,TRUE,No
14868,5,3,WiFi,Enabled,TRUE,TRUE,Yes
14869,7,2,4G,Disabled,TRUE,FALSE,No
14870,8,2,5G,Enabled,FALSE,TRUE,No
14871,8,4,WiFi,Disabled,FALSE,TRUE,No
14872,8,4,4G,Enabled,FALSE,TRUE,No
14873,7,1,4G,Enabled,FALSE,FALSE,No
14874,0,0,WiFi,Enabled,TRUE,TRUE,Yes
14875,5,0,5G,Enabled,FALSE,TRUE,Yes
14876,3,0,5G,Enabled,FALSE,FALSE,No
14877,7,0,5G,Enabled,FALSE,TRUE,No
14878,5,4,3G,Enabled,FALSE,TRUE,Yes
14879,3,2,3G,Disabled,FALSE,FALSE,No
14880,5,4,3G,Enabled,FALSE,FALSE,Yes
14881,7,1,WiFi,Disabled,TRUE,TRUE,No
14882,5,4,WiFi,Disabled,TRUE,TRUE,No
14883,0,3,WiFi,Enabled,FALSE,TRUE,No
14884,3,0,3G,Disabled,FALSE,FALSE,No
14885,3,3,WiFi,Enabled,FALSE,FALSE,No
14886,8,0,3G,Disabled,TRUE,TRUE,No
14887,4,3,5G,Disabled,FALSE,TRUE,No
14888,6,2,4G,Enabled,FALSE,TRUE,No
14889,1,0,5G,Disabled,FALSE,TRUE,Yes
14890,0,4,3G,Enabled,FALSE,FALSE,Yes
14891,2,3,4G,Enabled,TRUE,TRUE,Yes
14892,4,1,5G,Disabled,FALSE,TRUE,Yes
14893,4,4,WiFi,Disabled,FALSE,FALSE,No
14894,8,0,WiFi,Enabled,FALSE,TRUE,Yes
14895,7,4,4G,Enabled,TRUE,TRUE,Yes
14896,1,1,3G,Enabled,FALSE,TRUE,Yes
14897,7,2,4G,Enabled,FALSE,TRUE,No
14898,9,4,WiFi,Disabled,TRUE,FALSE,Yes
14899,4,4,WiFi,Disabled,FALSE,TRUE,Yes
14900,4,0,3G,Enabled,FALSE,TRUE,No
14901,0,2,3G,Disabled,TRUE,TRUE,No
14902,1,0,5G,Disabled,TRUE,TRUE,Yes
14903,8,1,4G,Enabled,FALSE,TRUE,Yes
14904,1,3,4G,Disabled,FALSE,TRUE,Yes
14905,0,2,5G,Disabled,FALSE,TRUE,Yes
14906,6,0,5G,Enabled,TRUE,TRUE,No
14907,9,3,3G,Enabled,FALSE,FALSE,No
14908,7,2,5G,Enabled,FALSE,TRUE,No
14909,1,1,3G,Disabled,TRUE,FALSE,No
14910,4,2,4G,Disabled,TRUE,TRUE,Yes
14911,5,3,WiFi,Enabled,FALSE,TRUE,Yes
14912,7,0,3G,Enabled,FALSE,TRUE,Yes
14913,6,3,WiFi,Enabled,FALSE,TRUE,No
14914,6,2,WiFi,Disabled,FALSE,FALSE,No
14915,5,4,5G,Enabled,FALSE,TRUE,No
14916,5,0,WiFi,Disabled,TRUE,TRUE,Yes
14917,9,0,WiFi,Enabled,FALSE,TRUE,No
14918,1,4,3G,Disabled,FALSE,FALSE,No
14919,0,4,3G,Enabled,FALSE,TRUE,No
14920,6,1,3G,Disabled,FALSE,TRUE,No
14921,8,0,3G,Enabled,FALSE,FALSE,No
14922,5,0,WiFi,Enabled,FALSE,TRUE,Yes
14923,7,3,4G,Disabled,FALSE,TRUE,No
14924,3,1,3G,Enabled,FALSE,TRUE,Yes
14925,2,2,WiFi,Disabled,FALSE,FALSE,No
14926,9,3,5G,Enabled,TRUE,FALSE,Yes
14927,9,1,WiFi,Disabled,TRUE,TRUE,No
14928,0,3,WiFi,Disabled,TRUE,FALSE,No
14929,1,2,4G,Disabled,FALSE,FALSE,No
14930,8,0,3G,Disabled,TRUE,FALSE,Yes
14931,9,2,4G,Enabled,FALSE,TRUE,Yes
14932,7,0,4G,Enabled,FALSE,TRUE,Yes
14933,9,4,WiFi,Disabled,FALSE,TRUE,Yes
14934,5,0,5G,Disabled,TRUE,TRUE,Yes
14935,4,1,4G,Disabled,TRUE,TRUE,Yes
14936,9,2,3G,Disabled,FALSE,TRUE,Yes
14937,8,1,3G,Enabled,TRUE,TRUE,No
14938,2,0,3G,Enabled,FALSE,FALSE,Yes
14939,7,0,3G,Disabled,FALSE,TRUE,Yes
14940,0,0,4G,Disabled,TRUE,TRUE,No
14941,5,3,4G,Disabled,TRUE,TRUE,No
14942,9,4,WiFi,Disabled,FALSE,FALSE,No
14943,1,0,5G,Disabled,TRUE,TRUE,Yes
14944,3,1,3G,Enabled,TRUE,FALSE,Yes
14945,5,4,5G,Disabled,FALSE,FALSE,Yes
14946,2,3,3G,Disabled,TRUE,TRUE,No
14947,9,4,5G,Disabled,FALSE,TRUE,Yes
14948,5,2,4G,Disabled,FALSE,FALSE,No
14949,9,3,3G,Enabled,TRUE,TRUE,No
14950,3,0,3G,Disabled,FALSE,TRUE,Yes
14951,7,2,3G,Enabled,TRUE,FALSE,No
14952,5,0,5G,Disabled,TRUE,TRUE,Yes
14953,4,3,4G,Enabled,TRUE,FALSE,No
14954,8,4,4G,Enabled,FALSE,TRUE,Yes
14955,1,3,3G,Disabled,TRUE,TRUE,No
14956,2,2,WiFi,Disabled,FALSE,FALSE,No
14957,7,1,4G,Disabled,FALSE,TRUE,Yes
14958,8,4,4G,Enabled,FALSE,TRUE,Yes
14959,7,0,5G,Disabled,TRUE,TRUE,Yes
14960,9,2,WiFi,Disabled,TRUE,TRUE,No
14961,0,2,5G,Disabled,FALSE,TRUE,No
14962,5,2,3G,Enabled,TRUE,TRUE,Yes
14963,5,0,WiFi,Disabled,TRUE,TRUE,No
14964,8,3,3G,Disabled,FALSE,TRUE,Yes
14965,9,1,WiFi,Disabled,FALSE,FALSE,No
14966,8,0,5G,Enabled,TRUE,TRUE,Yes
14967,7,2,3G,Disabled,FALSE,TRUE,Yes
14968,4,3,WiFi,Disabled,FALSE,TRUE,Yes
14969,8,0,WiFi,Disabled,FALSE,TRUE,Yes
14970,1,3,5G,Enabled,FALSE,TRUE,Yes
14971,2,3,WiFi,Disabled,FALSE,TRUE,Yes
14972,7,2,4G,Disabled,FALSE,TRUE,Yes
14973,6,4,4G,Enabled,FALSE,TRUE,No
14974,0,2,WiFi,Disabled,FALSE,TRUE,No
14975,8,3,4G,Enabled,FALSE,TRUE,Yes
14976,2,2,WiFi,Enabled,TRUE,TRUE,Yes
14977,6,0,5G,Disabled,TRUE,TRUE,No
14978,3,1,5G,Disabled,FALSE,TRUE,Yes
14979,2,3,WiFi,Enabled,FALSE,FALSE,No
14980,9,4,WiFi,Enabled,FALSE,TRUE,Yes
14981,5,3,WiFi,Enabled,FALSE,TRUE,Yes
14982,3,4,WiFi,Enabled,TRUE,FALSE,No
14983,2,0,3G,Enabled,FALSE,FALSE,No
14984,8,0,4G,Disabled,FALSE,FALSE,Yes
14985,2,2,5G,Disabled,TRUE,TRUE,Yes
14986,3,3,5G,Enabled,TRUE,TRUE,Yes
14987,5,0,4G,Enabled,TRUE,FALSE,Yes
14988,5,3,3G,Enabled,TRUE,TRUE,No
14989,7,2,4G,Disabled,TRUE,FALSE,No
14990,3,0,4G,Enabled,TRUE,TRUE,No
14991,0,2,5G,Enabled,TRUE,FALSE,No
14992,3,1,4G,Enabled,FALSE,TRUE,No
14993,7,4,4G,Enabled,FALSE,FALSE,Yes
14994,2,2,5G,Disabled,FALSE,TRUE,No
14995,8,2,4G,Enabled,FALSE,TRUE,Yes
14996,1,4,4G,Enabled,TRUE,FALSE,No
14997,8,2,WiFi,Enabled,TRUE,TRUE,No
14998,2,1,3G,Disabled,TRUE,TRUE,No
14999,2,0,4G,Disabled,FALSE,TRUE,Yes
15000,7,2,3G,Enabled,TRUE,TRUE,Yes
15001,8,2,WiFi,Disabled,FALSE,TRUE,Yes
15002,1,3,3G,Disabled,TRUE,FALSE,No
15003,9,3,5G,Disabled,FALSE,TRUE,No
15004,3,4,3G,Enabled,TRUE,TRUE,No
15005,6,4,WiFi,Disabled,TRUE,TRUE,Yes
15006,8,1,WiFi,Disabled,FALSE,TRUE,No
15007,4,2,4G,Enabled,FALSE,TRUE,No
15008,8,3,4G,Disabled,TRUE,TRUE,No
15009,4,1,WiFi,Disabled,FALSE,TRUE,Yes
15010,2,2,3G,Enabled,FALSE,FALSE,Yes
15011,8,2,5G,Disabled,FALSE,TRUE,No
15012,4,0,WiFi,Disabled,FALSE,FALSE,Yes
15013,6,0,3G,Enabled,TRUE,TRUE,No
15014,1,3,4G,Enabled,FALSE,TRUE,No
15015,1,0,3G,Enabled,TRUE,TRUE,No
15016,4,2,4G,Enabled,FALSE,FALSE,No
15017,7,1,WiFi,Disabled,FALSE,TRUE,No
15018,1,4,4G,Disabled,FALSE,TRUE,Yes
15019,9,3,5G,Enabled,TRUE,TRUE,No
15020,9,2,5G,Enabled,FALSE,TRUE,No
15021,6,1,4G,Disabled,FALSE,TRUE,No
15022,4,4,5G,Disabled,TRUE,TRUE,No
15023,3,3,WiFi,Disabled,TRUE,TRUE,Yes
15024,0,0,4G,Enabled,FALSE,TRUE,No
15025,7,2,4G,Disabled,TRUE,TRUE,No
15026,8,1,WiFi,Disabled,TRUE,FALSE,No
15027,9,4,5G,Enabled,TRUE,TRUE,Yes
15028,4,1,3G,Disabled,FALSE,TRUE,Yes
15029,9,2,3G,Enabled,FALSE,TRUE,Yes
15030,6,3,4G,Disabled,TRUE,TRUE,Yes
15031,3,0,3G,Enabled,FALSE,TRUE,No
15032,5,1,5G,Disabled,TRUE,FALSE,Yes
15033,6,0,5G,Disabled,TRUE,TRUE,Yes
15034,8,3,WiFi,Disabled,TRUE,TRUE,No
15035,1,2,WiFi,Enabled,TRUE,TRUE,Yes
15036,0,0,WiFi,Disabled,TRUE,TRUE,No
15037,4,2,4G,Enabled,FALSE,TRUE,No
15038,4,0,3G,Enabled,FALSE,TRUE,Yes
15039,5,1,WiFi,Disabled,TRUE,TRUE,Yes
