customer_id,active_services,monthly_recharges,roaming_status,streaming_service_user,gaming_usage_hours,ar_vr_usage,cloud_storage_user,iot_devices_connected
9421,7,4,Yes,FALSE,4.467,3.1,FALSE,0
9422,9,3,No,TRUE,28.243,3.162,FALSE,2
9423,5,1,No,TRUE,7.225,0.222,TRUE,0
9424,1,3,No,TRUE,13.919,4.786,TRUE,4
9425,3,2,No,TRUE,17.685,3.546,FALSE,0
9426,1,3,No,TRUE,19.27,4.696,TRUE,4
9427,1,2,Yes,FALSE,15.378,1.893,FALSE,4
9428,2,4,Yes,TRUE,10.645,4.972,TRUE,4
9429,6,1,No,FALSE,11.727,2.079,FALSE,5
9430,9,3,Yes,TRUE,16.848,1.73,TRUE,3
9431,2,4,Yes,FALSE,27.434,0.656,FALSE,3
9432,9,4,No,TRUE,13.345,0.313,FALSE,1
9433,3,4,Yes,TRUE,12.606,0.458,FALSE,2
9434,9,1,No,FALSE,0.159,1.875,FALSE,3
9435,3,2,No,FALSE,22.543,1.997,FALSE,0
9436,6,3,Yes,TRUE,14.339,2.432,TRUE,0
9437,5,3,Yes,TRUE,20.266,1.479,FALSE,4
9438,8,4,No,TRUE,13.676,1.019,TRUE,1
9439,9,3,Yes,TRUE,3.549,0.757,FALSE,3
9440,4,4,No,TRUE,10.705,0.816,FALSE,1
9441,7,2,No,FALSE,13.411,0.106,FALSE,4
9442,3,4,Yes,TRUE,18.629,1.019,FALSE,0
9443,5,3,Yes,TRUE,2.648,0.223,FALSE,2
9444,3,1,No,FALSE,25.669,4.895,FALSE,0
9445,1,4,Yes,FALSE,22.769,0.471,TRUE,0
9446,5,1,No,FALSE,16.606,2.505,FALSE,0
9447,5,4,No,TRUE,20.052,4.073,FALSE,1
9448,9,4,Yes,TRUE,1.792,3.919,FALSE,0
9449,6,3,No,TRUE,5.878,2.287,FALSE,3
9450,5,1,No,FALSE,15.194,4.408,TRUE,1
9451,1,14,No,FALSE,16.567,4.754,FALSE,4
9452,7,1,No,FALSE,25.027,0.411,FALSE,1
9453,7,3,Yes,TRUE,25.241,0.552,FALSE,3
9454,5,4,No,TRUE,22.746,3.414,FALSE,3
9455,2,4,No,FALSE,23.494,2.885,FALSE,2
9456,5,1,No,FALSE,2.871,1.927,FALSE,4
9457,7,3,No,TRUE,14.776,2.036,FALSE,1
9458,5,2,Yes,TRUE,11.207,0.242,TRUE,0
9459,4,2,No,FALSE,0.971,2.835,FALSE,0
9460,3,4,Yes,TRUE,0.6,1.584,TRUE,3
9461,7,1,Yes,TRUE,29.848,3.399,TRUE,5
9462,9,4,No,FALSE,4.688,1.679,FALSE,2
9463,9,1,Yes,FALSE,9.38,3.479,FALSE,4
9464,5,1,Yes,FALSE,26.259,1.221,FALSE,2
9465,9,2,No,TRUE,0.285,2.045,FALSE,1
9466,1,3,Yes,FALSE,22.025,4.063,FALSE,2
9467,5,4,No,FALSE,11.345,0.907,FALSE,1
9468,6,1,No,TRUE,15.727,1.099,FALSE,2
9469,2,3,No,FALSE,17.995,0.183,FALSE,5
9470,4,4,No,FALSE,1.212,3.473,FALSE,4
9471,4,1,Yes,TRUE,24.565,3.652,TRUE,0
9472,5,3,No,FALSE,6.471,4.332,TRUE,0
9473,5,1,No,TRUE,22.977,2.262,FALSE,5
9474,8,1,No,FALSE,29.246,1.818,FALSE,5
9475,9,3,Yes,TRUE,22.556,1.579,FALSE,3
9476,5,1,Yes,FALSE,17.351,4.06,FALSE,4
9477,9,1,No,TRUE,10.532,4.448,FALSE,4
9478,5,1,Yes,TRUE,27.091,2.707,TRUE,2
9479,4,4,No,TRUE,11.694,1.532,TRUE,3
9480,4,4,No,FALSE,0.095,4.355,FALSE,0
9481,4,4,No,TRUE,2.541,0.285,FALSE,3
9482,7,1,Yes,TRUE,29.301,0.347,TRUE,4
9483,7,1,No,TRUE,18.101,2.298,FALSE,0
9484,8,4,Yes,TRUE,0.045,0.012,FALSE,4
9485,2,4,Yes,FALSE,3.778,0.909,FALSE,1
9486,9,1,Yes,FALSE,29.146,0.315,FALSE,5
9487,4,1,Yes,FALSE,20.48,2.649,FALSE,1
9488,8,1,Yes,TRUE,14.041,0.163,TRUE,0
9489,4,1,Yes,FALSE,6.572,4.872,FALSE,1
9490,5,1,Yes,FALSE,16.348,3.17,FALSE,0
9491,6,3,Yes,TRUE,15.857,3.254,FALSE,4
9492,1,2,No,TRUE,19.947,3.022,TRUE,0
9493,8,2,Yes,FALSE,24.15,0.727,FALSE,0
9494,9,1,Yes,FALSE,14.57,4.945,FALSE,3
9495,7,4,Yes,TRUE,7.974,2.839,TRUE,0
9496,9,2,Yes,TRUE,3.326,1.003,TRUE,0
9497,2,4,Yes,TRUE,11.077,2.731,TRUE,2
9498,2,1,Yes,TRUE,23.727,1.155,FALSE,2
9499,9,3,Yes,TRUE,14.051,0.491,FALSE,1
9500,7,1,No,TRUE,3.268,3.33,FALSE,3
9501,9,3,Yes,TRUE,18.272,0.838,FALSE,3
9502,6,3,Yes,TRUE,21.578,2.186,TRUE,2
9503,5,3,No,TRUE,10.033,3.465,FALSE,3
9504,2,1,Yes,TRUE,21.768,1.778,FALSE,2
9505,6,4,Yes,TRUE,7.297,3.355,FALSE,2
9506,6,3,Yes,TRUE,21.321,4.68,FALSE,3
9507,4,2,Yes,TRUE,10.714,4.756,FALSE,4
9508,5,4,Yes,TRUE,25.316,0.429,TRUE,2
9509,5,1,No,FALSE,1.269,0.522,FALSE,2
9510,3,1,No,TRUE,4.384,0.029,FALSE,2
9511,3,3,No,TRUE,29.834,2.654,TRUE,2
9512,5,3,Yes,TRUE,13.525,1.457,FALSE,3
9513,6,1,No,TRUE,13.378,3.411,TRUE,5
9514,6,1,Yes,TRUE,28.254,1.886,FALSE,5
9515,5,1,Yes,TRUE,19.419,2.225,TRUE,2
9516,8,2,Yes,FALSE,16.123,0.739,FALSE,2
9517,3,3,No,FALSE,6.95,0.928,FALSE,0
9518,9,3,No,FALSE,22.315,1.579,TRUE,5
9519,5,4,Yes,FALSE,25.473,3.608,FALSE,3
9520,4,2,No,FALSE,12.636,1.809,FALSE,4
9521,7,3,Yes,FALSE,5.104,2.123,TRUE,0
9522,6,1,No,TRUE,7.574,3.283,TRUE,0
9523,1,4,No,TRUE,27.119,3.231,FALSE,5
9524,1,4,Yes,TRUE,9.44,4.248,TRUE,2
9525,1,1,Yes,TRUE,12.121,3.41,FALSE,4
9526,5,3,Yes,TRUE,2.347,0.403,FALSE,4
9527,3,2,Yes,FALSE,2.646,1.962,FALSE,1
9528,3,1,No,TRUE,22.416,0.909,FALSE,5
9529,3,4,No,TRUE,17.669,2.234,FALSE,4
9530,2,3,No,FALSE,11.121,0.687,TRUE,5
9531,9,2,No,TRUE,12.477,2.127,FALSE,3
9532,4,1,Yes,FALSE,26.088,1.38,TRUE,1
9533,4,3,No,TRUE,18.156,0.8,TRUE,1
9534,3,3,Yes,FALSE,23.409,3.528,FALSE,5
9535,9,2,No,TRUE,12.416,1.211,FALSE,1
9536,2,2,Yes,TRUE,21.788,1.096,TRUE,3
9537,8,3,No,TRUE,26.898,1.312,FALSE,4
9538,6,2,No,FALSE,10.15,0.653,TRUE,1
9539,2,4,Yes,TRUE,14.418,2.95,TRUE,5
9540,6,1,No,TRUE,18.889,2.634,FALSE,0
9541,3,2,Yes,FALSE,6.701,3.386,FALSE,0
9542,6,3,No,TRUE,5.911,2.681,FALSE,5
9543,2,12,No,TRUE,23.304,1.209,FALSE,1
9544,9,2,No,TRUE,11.659,4.987,TRUE,2
9545,6,4,Yes,FALSE,15.434,3.331,FALSE,0
9546,5,1,No,FALSE,29.093,1.406,FALSE,3
9547,9,1,Yes,TRUE,21.971,4.017,FALSE,5
9548,9,1,No,FALSE,12.923,3.644,FALSE,5
9549,9,1,Yes,FALSE,27.484,2.802,FALSE,2
9550,2,2,No,TRUE,16.21,1.142,TRUE,2
9551,4,2,Yes,FALSE,28.927,0.382,FALSE,4
9552,9,2,No,TRUE,9.52,2.731,FALSE,5
9553,3,2,No,TRUE,22.152,4.121,FALSE,3
9554,5,2,Yes,TRUE,6.448,3.262,FALSE,0
9555,4,3,Yes,FALSE,22.434,1.194,FALSE,3
9556,6,3,No,TRUE,10.491,1.988,FALSE,1
9557,5,4,Yes,TRUE,10.56,0.449,TRUE,5
9558,7,3,Yes,TRUE,0.628,0.655,TRUE,1
9559,4,3,No,TRUE,26.169,1.107,FALSE,1
9560,8,4,Yes,FALSE,23.36,4.708,FALSE,0
9561,7,1,No,TRUE,1.49,0.405,TRUE,1
9562,1,4,Yes,FALSE,24.448,2.864,FALSE,3
9563,9,2,Yes,FALSE,10.707,1.988,FALSE,3
9564,1,3,Yes,FALSE,17.699,2.847,FALSE,4
9565,2,4,No,FALSE,28.594,2.886,FALSE,0
9566,5,4,Yes,TRUE,1.021,1.14,FALSE,0
9567,8,3,No,TRUE,27.548,4.386,FALSE,0
9568,7,4,No,FALSE,16.464,2.104,TRUE,4
9569,2,2,No,TRUE,0.313,3.14,FALSE,4
9570,1,2,No,FALSE,11.066,3.313,FALSE,1
9571,6,3,Yes,FALSE,24.837,4.464,TRUE,5
9572,2,1,Yes,FALSE,7.244,2.565,FALSE,5
9573,5,2,No,TRUE,2.716,0.234,FALSE,3
9574,9,2,Yes,TRUE,0.1,1.92,FALSE,5
9575,2,3,No,TRUE,23.191,3.021,FALSE,3
9576,6,1,Yes,FALSE,0.06,3.287,FALSE,2
9577,8,4,No,TRUE,21.738,1.785,FALSE,2
9578,5,3,No,TRUE,26.85,4.777,FALSE,2
9579,4,2,Yes,FALSE,20.6,0.298,FALSE,5
9580,5,2,Yes,TRUE,12.107,3.963,FALSE,4
9581,4,2,No,FALSE,0.716,2.688,FALSE,1
9582,9,4,Yes,FALSE,2.113,4.732,FALSE,2
9583,1,4,No,FALSE,17.477,1.812,FALSE,0
9584,9,1,Yes,TRUE,24.359,1.507,FALSE,1
9585,2,2,No,FALSE,17.816,3.053,FALSE,1
9586,6,3,Yes,TRUE,22.786,0.375,FALSE,2
9587,1,2,Yes,FALSE,10.185,4.118,TRUE,5
9588,7,4,No,TRUE,0.973,0.783,FALSE,2
9589,3,4,Yes,FALSE,22.625,0.276,TRUE,0
9590,7,1,No,TRUE,1.131,3.877,TRUE,2
9591,9,3,No,FALSE,24.075,1.063,FALSE,5
9592,5,1,No,FALSE,17.73,3.182,FALSE,1
9593,7,3,Yes,FALSE,15.732,0.935,FALSE,5
9594,8,1,Yes,TRUE,27.142,0.821,FALSE,3
9595,7,3,Yes,FALSE,13.377,0.582,FALSE,1
9596,7,2,Yes,TRUE,4.776,2.058,FALSE,1
9597,8,3,No,TRUE,11.374,3.69,TRUE,0
9598,6,3,No,FALSE,23.526,0.147,FALSE,5
9599,8,1,No,TRUE,27.644,4.049,FALSE,0
9600,4,1,No,TRUE,19.146,2.589,FALSE,2
9601,4,3,No,TRUE,15.847,1.407,FALSE,1
9602,7,3,Yes,TRUE,18.696,3.055,FALSE,3
9603,5,2,Yes,TRUE,2.099,3.909,FALSE,2
9604,3,1,Yes,FALSE,15.704,1.471,FALSE,0
9605,1,4,No,FALSE,22.909,3.83,FALSE,3
9606,1,4,No,TRUE,28.033,1.974,FALSE,1
9607,1,1,No,FALSE,26.262,4.939,FALSE,4
9608,7,1,Yes,TRUE,26.241,3.874,FALSE,5
9609,8,1,Yes,TRUE,3.967,4.829,FALSE,1
9610,1,2,Yes,TRUE,12.62,4.691,FALSE,3
9611,3,2,No,FALSE,28.772,0.98,TRUE,2
9612,3,1,Yes,FALSE,23.163,0.792,FALSE,4
9613,8,1,Yes,TRUE,0.438,2.462,FALSE,2
9614,6,2,Yes,FALSE,10.866,2.553,FALSE,3
9615,7,3,Yes,TRUE,5.053,0.86,TRUE,0
9616,8,3,No,TRUE,25.489,1.547,TRUE,0
9617,3,2,No,TRUE,10.494,1.729,FALSE,5
9618,2,2,Yes,FALSE,17.515,2.098,FALSE,0
9619,5,4,No,TRUE,8.314,2.276,FALSE,4
9620,2,1,Yes,FALSE,14.619,2.273,TRUE,5
9621,9,2,No,FALSE,1.133,3.586,FALSE,1
9622,3,4,Yes,TRUE,1.672,3.705,FALSE,3
9623,7,1,Yes,FALSE,22.366,2.478,FALSE,4
9624,3,2,No,TRUE,23.939,3.315,TRUE,4
9625,3,3,Yes,FALSE,18.774,1.507,TRUE,1
9626,3,1,No,FALSE,4.517,4.067,FALSE,2
9627,5,3,Yes,TRUE,10.79,1.153,FALSE,1
9628,7,4,Yes,TRUE,3.662,1.018,FALSE,4
9629,3,1,Yes,TRUE,7.935,4.934,FALSE,5
9630,3,1,Yes,TRUE,27.383,1.93,FALSE,1
9631,5,3,Yes,TRUE,4.113,2.444,TRUE,2
9632,8,4,No,FALSE,3.188,2.207,TRUE,2
9633,5,2,No,TRUE,3.17,3.056,FALSE,3
9634,3,2,No,FALSE,6.264,2.476,TRUE,1
9635,9,1,No,TRUE,8.383,2.677,TRUE,4
9636,5,2,No,TRUE,15.302,3.995,FALSE,4
9637,2,4,No,TRUE,1.911,4.463,FALSE,5
9638,2,3,No,TRUE,25.985,3.182,FALSE,0
9639,4,15,Yes,TRUE,14.562,1.686,FALSE,3
9640,9,4,Yes,FALSE,25.398,2.463,TRUE,3
9641,1,2,Yes,FALSE,18.585,3.799,FALSE,5
9642,8,4,No,TRUE,3.693,2.771,FALSE,1
9643,3,3,No,FALSE,25.419,2.007,FALSE,0
9644,7,2,Yes,TRUE,8.039,3.351,FALSE,0
9645,2,1,No,FALSE,0.307,1.856,TRUE,1
9646,6,4,No,FALSE,9.186,4.579,FALSE,4
9647,1,3,No,FALSE,25.16,0.325,FALSE,3
9648,4,4,Yes,FALSE,13.32,0.191,TRUE,0
9649,8,2,No,TRUE,20.18,1.291,FALSE,0
9650,7,4,No,TRUE,3.93,4.555,FALSE,5
9651,6,3,Yes,FALSE,11.146,4.958,TRUE,5
9652,5,3,Yes,FALSE,9.156,2.025,FALSE,1
9653,9,1,Yes,TRUE,14.59,3.556,FALSE,5
9654,9,2,No,FALSE,13.72,1.353,FALSE,1
9655,1,3,Yes,FALSE,28.725,3.91,TRUE,0
9656,2,1,No,TRUE,25.128,3.886,TRUE,4
9657,2,1,Yes,TRUE,15.499,4.435,TRUE,3
9658,4,2,Yes,FALSE,20.787,4.74,FALSE,4
9659,4,3,No,TRUE,6.439,0.462,FALSE,1
9660,7,2,Yes,FALSE,16.219,1.386,FALSE,2
9661,1,3,Yes,TRUE,25.417,0.797,FALSE,2
9662,6,3,No,FALSE,21.074,4.847,FALSE,0
9663,4,3,No,FALSE,20.812,4.085,TRUE,4
9664,4,3,No,FALSE,2.405,4.339,FALSE,4
9665,3,2,No,TRUE,3.303,4.88,FALSE,5
9666,5,2,No,TRUE,1.012,4.577,FALSE,1
9667,5,3,No,FALSE,5.887,1.319,FALSE,2
9668,1,1,Yes,TRUE,1.607,3.392,FALSE,3
9669,8,3,No,TRUE,0.035,4.552,FALSE,1
9670,1,4,No,TRUE,27.966,4.269,FALSE,5
9671,5,4,No,TRUE,2.295,0.356,TRUE,4
9672,8,3,Yes,FALSE,1.971,2.17,TRUE,4
9673,9,3,No,FALSE,11.037,1.96,FALSE,2
9674,1,2,No,TRUE,27.373,1.711,FALSE,0
9675,2,2,Yes,FALSE,0.304,2.754,FALSE,0
9676,1,1,No,FALSE,18.386,0.886,FALSE,5
9677,9,3,No,FALSE,4.665,2.329,FALSE,4
9678,8,3,Yes,TRUE,17.992,0.693,FALSE,5
9679,5,3,No,TRUE,7.156,3.684,FALSE,3
9680,5,4,Yes,TRUE,17.318,3.844,FALSE,0
9681,7,4,No,TRUE,6.542,3.371,TRUE,3
9682,2,23,No,FALSE,24.365,1.888,TRUE,0
9683,4,3,No,TRUE,1.134,1.311,FALSE,5
9684,5,1,Yes,TRUE,15.16,0.795,FALSE,2
9685,7,1,No,TRUE,2.401,3.834,FALSE,1
9686,1,2,Yes,TRUE,13.854,0.953,FALSE,5
9687,7,3,Yes,FALSE,7.247,4.637,FALSE,1
9688,7,3,Yes,FALSE,17.243,1.002,TRUE,2
9689,2,2,Yes,FALSE,22.773,4.771,TRUE,0
9690,4,4,Yes,TRUE,14.208,1.03,FALSE,3
9691,6,4,Yes,FALSE,14.392,4.976,FALSE,5
9692,4,12,No,FALSE,23.277,3.711,TRUE,0
9693,2,2,Yes,FALSE,15.882,2.076,FALSE,4
9694,6,3,No,FALSE,6.452,1.385,FALSE,2
9695,6,3,Yes,FALSE,4.75,3.612,FALSE,2
9696,9,4,Yes,TRUE,1.688,4.103,FALSE,0
9697,7,2,Yes,FALSE,16.249,2.454,FALSE,3
9698,5,3,Yes,TRUE,6.382,4.337,TRUE,5
9699,4,1,Yes,FALSE,22.588,0.042,TRUE,4
9700,9,3,No,FALSE,12.519,1.098,TRUE,1
9701,6,4,Yes,TRUE,27.803,0.982,FALSE,3
9702,6,1,No,FALSE,27.953,1.329,FALSE,5
9703,8,2,No,TRUE,1.917,1.529,FALSE,1
9704,5,3,Yes,FALSE,22.164,0.205,TRUE,1
9705,9,4,No,TRUE,28.901,1.497,FALSE,5
9706,3,2,No,TRUE,8.942,4.248,FALSE,0
9707,8,2,Yes,TRUE,16.697,3.768,FALSE,4
9708,7,4,Yes,FALSE,17.29,3.141,FALSE,3
9709,5,2,No,FALSE,25.888,1.512,FALSE,4
9710,7,4,No,TRUE,11.145,2.286,TRUE,3
9711,4,1,No,TRUE,24.578,3.993,TRUE,1
9712,9,3,Yes,TRUE,0.36,3.927,TRUE,5
9713,6,1,Yes,TRUE,23.553,1.775,FALSE,0
9714,3,3,Yes,TRUE,15.322,3.985,FALSE,0
9715,7,4,No,FALSE,8.648,2.124,FALSE,5
9716,3,1,Yes,TRUE,28.869,0.222,FALSE,3
9717,2,1,Yes,FALSE,5.713,0.656,FALSE,4
9718,7,4,No,FALSE,20.729,4.238,FALSE,0
9719,5,2,No,TRUE,14.975,2.856,TRUE,0
9720,7,2,No,FALSE,13.433,0.539,FALSE,5
9721,8,4,Yes,TRUE,4.711,3.676,TRUE,2
9722,9,3,Yes,TRUE,15.152,3.771,FALSE,4
9723,5,4,Yes,FALSE,11.386,0.817,FALSE,1
9724,9,2,Yes,FALSE,28.542,4.497,FALSE,4
9725,5,4,Yes,TRUE,19.546,0.041,FALSE,4
9726,4,1,Yes,FALSE,16.768,4.709,TRUE,4
9727,6,1,Yes,FALSE,17.412,3.126,FALSE,3
9728,3,4,No,FALSE,25.278,2.212,FALSE,1
9729,5,2,Yes,TRUE,27.251,3.707,FALSE,5
9730,8,1,No,TRUE,12.615,2.186,FALSE,5
9731,6,2,Yes,FALSE,28.349,0.909,FALSE,1
9732,8,1,No,FALSE,16.185,0.318,FALSE,3
9733,4,2,No,TRUE,22.883,4.24,FALSE,4
9734,7,3,Yes,TRUE,13.883,3.642,FALSE,5
9735,3,2,Yes,FALSE,25.96,3.422,FALSE,2
9736,8,3,Yes,TRUE,20.243,1.952,FALSE,1
9737,2,1,No,FALSE,3.921,1.344,FALSE,1
9738,1,4,Yes,FALSE,20.27,2.031,FALSE,2
9739,1,3,No,FALSE,11.454,0.994,FALSE,5
9740,1,4,Yes,TRUE,24.515,0.709,TRUE,2
9741,7,3,Yes,TRUE,21.145,2.018,FALSE,1
9742,3,2,Yes,FALSE,23.708,1.678,FALSE,2
9743,1,1,No,FALSE,22.488,2.23,TRUE,1
9744,5,4,No,TRUE,18.195,3.267,FALSE,0
9745,6,1,Yes,FALSE,16.215,0.148,FALSE,4
9746,5,2,No,TRUE,27.94,2.874,FALSE,2
9747,8,1,Yes,FALSE,0.226,3.804,TRUE,5
9748,1,1,Yes,FALSE,2.769,3.546,TRUE,0
9749,4,2,No,TRUE,0.997,4.278,TRUE,1
9750,7,3,No,FALSE,28.199,0.016,FALSE,2
9751,7,4,Yes,TRUE,11.131,3.409,FALSE,1
9752,9,4,Yes,FALSE,24.744,3.974,TRUE,5
9753,6,1,No,TRUE,8.624,4.515,TRUE,1
9754,6,4,No,FALSE,2.024,4.073,TRUE,1
9755,4,1,Yes,FALSE,10.773,0.022,TRUE,4
9756,3,2,Yes,TRUE,20.943,2.311,FALSE,1
9757,7,3,No,FALSE,4.695,2.415,FALSE,5
9758,1,2,Yes,TRUE,15.5,0.332,FALSE,3
9759,5,1,Yes,TRUE,9.907,1.516,TRUE,3
9760,2,4,Yes,FALSE,15.163,3.589,FALSE,3
9761,9,4,Yes,FALSE,23.358,3.374,TRUE,3
9762,6,1,No,FALSE,20.741,0.201,TRUE,1
9763,7,2,No,TRUE,24.051,4.412,FALSE,1
9764,2,4,No,TRUE,19.596,3.265,TRUE,4
9765,2,4,No,FALSE,28.84,3.211,FALSE,0
9766,9,4,No,TRUE,10.343,3.355,FALSE,5
9767,9,4,Yes,TRUE,7.396,3.377,TRUE,1
9768,7,4,Yes,TRUE,27.311,2.569,FALSE,3
9769,6,1,Yes,FALSE,26.814,1.034,FALSE,0
9770,3,2,No,TRUE,28.526,3.764,FALSE,3
9771,7,1,No,TRUE,2.787,0.763,FALSE,1
9772,3,2,Yes,TRUE,13.613,2.383,FALSE,3
9773,4,2,Yes,FALSE,9.679,2.63,FALSE,3
9774,5,3,No,TRUE,26.662,2.796,FALSE,1
9775,1,1,Yes,TRUE,9.635,0.011,FALSE,0
9776,6,1,No,TRUE,26.009,1.636,FALSE,1
9777,8,4,Yes,FALSE,18.999,4.205,FALSE,5
9778,9,3,Yes,TRUE,21.347,2.129,FALSE,3
9779,7,4,Yes,FALSE,25.623,1.57,FALSE,2
9780,7,3,No,FALSE,25.868,3.745,TRUE,5
9781,7,2,Yes,TRUE,3.861,2.045,TRUE,2
9782,8,2,No,TRUE,0.435,1.596,FALSE,0
9783,7,1,No,TRUE,4.631,1.886,TRUE,3
9784,5,3,No,FALSE,21.744,3.01,FALSE,2
9785,6,2,Yes,TRUE,23.968,0.623,FALSE,5
9786,9,4,Yes,FALSE,21.11,1.677,FALSE,4
9787,9,1,No,FALSE,23.206,3.457,TRUE,0
9788,5,4,Yes,TRUE,2.523,4.656,TRUE,4
9789,1,4,Yes,FALSE,13.517,4.359,FALSE,0
9790,4,1,No,FALSE,22.093,1.177,FALSE,4
9791,8,1,Yes,FALSE,1.069,2.581,TRUE,0
9792,5,2,No,TRUE,15.048,3.475,FALSE,4
9793,4,26,Yes,TRUE,3.747,3.33,FALSE,2
9794,8,24,Yes,TRUE,1.883,3.878,FALSE,3
9795,3,1,No,FALSE,27.91,3.838,FALSE,1
9796,9,3,Yes,TRUE,11.534,4.057,TRUE,2
9797,1,4,No,FALSE,1.982,2.392,FALSE,4
9798,4,2,No,TRUE,21.497,1.6,FALSE,2
9799,4,3,Yes,FALSE,3.144,3.076,TRUE,2
9800,3,1,No,TRUE,0.334,2.344,FALSE,5
9801,3,3,No,TRUE,22.379,0.661,FALSE,3
9802,2,2,Yes,FALSE,3.526,3.749,FALSE,4
9803,7,3,Yes,FALSE,28.891,3.578,FALSE,1
9804,3,1,No,TRUE,14.936,2.626,TRUE,5
9805,4,4,No,FALSE,25.346,2.794,TRUE,2
9806,4,3,Yes,TRUE,2.574,3.835,FALSE,3
9807,9,1,Yes,FALSE,20.077,1.976,FALSE,3
9808,9,3,Yes,TRUE,12.704,4.75,FALSE,4
9809,5,3,Yes,FALSE,2.391,2.03,FALSE,5
9810,4,1,Yes,TRUE,27.749,2.565,FALSE,1
9811,6,1,No,TRUE,29.687,1.061,FALSE,4
9812,6,4,Yes,TRUE,0.904,1.597,FALSE,0
9813,8,2,No,FALSE,21.142,1.507,FALSE,1
9814,7,1,Yes,FALSE,14.603,2.372,TRUE,3
9815,8,2,Yes,TRUE,0.372,0.924,TRUE,1
9816,4,2,No,TRUE,3.675,3.346,TRUE,2
9817,4,2,No,FALSE,16.22,1.611,FALSE,4
9818,4,4,No,TRUE,5.626,3.867,TRUE,3
9819,8,2,No,TRUE,29.537,4.441,FALSE,5
9820,3,3,Yes,FALSE,15.064,4.549,FALSE,5
9821,9,2,No,FALSE,24.565,1.934,FALSE,4
9822,1,3,Yes,FALSE,6.215,3.164,FALSE,5
9823,3,4,Yes,TRUE,28.957,2.918,FALSE,5
9824,5,1,Yes,TRUE,20.324,3.746,FALSE,4
9825,9,4,Yes,TRUE,24.56,2.24,FALSE,2
9826,1,4,Yes,FALSE,19.816,2.011,FALSE,1
9827,8,4,Yes,FALSE,14.371,0.492,FALSE,0
9828,1,3,Yes,TRUE,17.985,4.85,FALSE,4
9829,9,3,No,FALSE,21.732,4.978,TRUE,0
9830,7,4,Yes,FALSE,17.721,1.29,TRUE,4
9831,9,4,Yes,TRUE,13.335,2.445,FALSE,3
9832,9,1,Yes,TRUE,5.103,2.589,FALSE,4
9833,2,26,No,FALSE,18.355,3.794,FALSE,3
9834,4,4,No,TRUE,2.763,1.54,FALSE,4
9835,3,4,No,TRUE,25.906,0.046,FALSE,1
9836,9,4,Yes,FALSE,5.972,4.375,TRUE,4
9837,1,4,No,TRUE,5.224,3.255,TRUE,2
9838,7,2,Yes,TRUE,17.615,4.015,FALSE,4
9839,7,4,Yes,TRUE,9.29,0.706,FALSE,4
9840,5,2,Yes,FALSE,11.063,4.611,FALSE,4
9841,9,4,Yes,TRUE,13.398,0.749,FALSE,3
9842,5,2,No,FALSE,13.872,4.925,FALSE,2
9843,2,1,Yes,TRUE,28.987,2.99,FALSE,3
9844,7,4,No,TRUE,21.05,1.073,FALSE,4
9845,1,3,No,TRUE,3.959,2.427,FALSE,1
9846,2,1,Yes,TRUE,24.138,2.103,TRUE,1
9847,4,3,No,TRUE,14.557,4.584,TRUE,0
9848,5,3,No,TRUE,20.186,3.295,FALSE,4
9849,7,3,Yes,TRUE,11.609,4.209,FALSE,0
9850,9,3,Yes,TRUE,17.374,3.262,TRUE,1
9851,8,3,Yes,TRUE,14.292,0.955,FALSE,5
9852,6,1,No,FALSE,29.487,0.167,FALSE,5
9853,2,4,No,TRUE,12.319,3.813,FALSE,1
9854,3,1,Yes,FALSE,23.879,4.645,TRUE,1
9855,1,3,No,FALSE,18.576,3.473,FALSE,5
9856,4,4,No,TRUE,6.321,4.293,FALSE,5
9857,2,1,No,FALSE,20.059,3.568,FALSE,0
9858,3,4,No,TRUE,23.985,4.307,FALSE,2
9859,4,1,Yes,TRUE,1.68,4.674,TRUE,1
9860,8,3,Yes,FALSE,24.454,3.327,FALSE,0
9861,5,4,No,FALSE,17.02,0.205,FALSE,0
9862,7,2,No,TRUE,28.963,0.302,FALSE,3
9863,1,1,Yes,TRUE,27.977,5,TRUE,0
9864,9,3,Yes,FALSE,6.641,4.314,FALSE,0
9865,5,4,Yes,FALSE,13.734,4.049,FALSE,0
9866,5,2,No,TRUE,22.994,1.875,FALSE,2
9867,2,1,No,TRUE,3.813,4.563,FALSE,2
9868,4,3,Yes,FALSE,16.176,1.19,TRUE,1
9869,7,3,No,FALSE,12.376,2.566,TRUE,2
9870,3,14,No,FALSE,17.16,2.221,TRUE,3
9871,2,3,No,FALSE,23.293,3.667,FALSE,1
9872,4,2,Yes,TRUE,11.201,3.677,TRUE,0
9873,8,1,Yes,TRUE,19.719,3.931,FALSE,4
9874,4,1,No,FALSE,12.448,1.916,TRUE,4
9875,5,1,No,TRUE,12.994,4.359,FALSE,3
9876,6,3,No,FALSE,21.432,4.939,TRUE,4
9877,5,2,No,FALSE,20.567,4.235,TRUE,2
9878,7,2,Yes,FALSE,3.15,4.813,TRUE,2
9879,6,2,Yes,TRUE,1.083,0.988,TRUE,3
9880,1,3,No,FALSE,25.938,4.609,TRUE,4
9881,3,4,No,FALSE,17.809,1.485,TRUE,3
9882,3,2,Yes,TRUE,10.516,3.156,FALSE,1
9883,9,4,No,FALSE,6.639,4.076,TRUE,3
