customer_id,customer_satisfaction_score,customer_complaints,customer_feedback_score,technical_support_rating,has_contacted_support,churn_risk_score
12678,7.048,13,3,1,TRUE,0.942
12679,8.846,11,2,2,FALSE,0.033
12680,7.849,15,3,3,TRUE,0.524
12681,9.135,1,4,3,FALSE,0.861
12682,6.423,4,1,5,FALSE,0.041
12683,9.716,16,1,4,FALSE,0.261
12684,9.006,7,5,5,TRUE,0.206
12685,5.491,7,1,4,FALSE,0.438
12686,8.307,7,1,4,FALSE,0.663
12687,7.991,13,2,2,TRUE,0.643
12688,1.965,6,1,5,FALSE,0.78
12689,8.386,12,3,4,TRUE,0.663
12690,4.688,8,3,2,FALSE,0.199
12691,5.461,1,1,5,FALSE,0.909
12692,3.658,6,3,5,TRUE,0.682
12693,9.724,0,4,5,TRUE,0.232
12694,6.459,8,2,5,FALSE,0.997
12695,7.938,1,5,4,TRUE,0.863
12696,5.6,5,2,2,FALSE,0.476
12697,2.062,10,2,2,FALSE,0.234
12698,9.402,17,2,2,TRUE,0.223
12699,5.164,11,3,5,FALSE,0.718
12700,2.885,8,2,3,FALSE,0.386
12701,7.899,17,3,3,FALSE,0.366
12702,3.981,17,5,3,TRUE,0.255
12703,5.762,4,3,5,FALSE,0.166
12704,9.468,17,4,4,FALSE,0.008
12705,1.509,19,3,1,TRUE,0.505
12706,3.372,6,5,4,FALSE,0.713
12707,6.146,4,5,4,FALSE,0.577
12708,5.302,15,5,1,TRUE,0.042
12709,8.942,11,1,5,FALSE,0.06
12710,7.301,12,2,2,FALSE,0.742
12711,1.718,4,1,2,FALSE,0.822
12712,5.44,9,3,4,FALSE,0.052
12713,2.109,14,2,5,FALSE,0.026
12714,2.866,5,5,2,FALSE,0.686
12715,9.042,0,5,4,FALSE,0.656
12716,1.662,7,5,1,FALSE,0.374
12717,2.703,19,5,1,FALSE,0.524
12718,8.623,14,4,5,FALSE,0.871
12719,6.815,12,4,1,FALSE,0.925
12720,4.848,0,2,1,TRUE,0.664
12721,5.96,5,4,5,FALSE,0.995
12722,1.186,19,1,2,FALSE,0.83
12723,8.637,10,4,5,TRUE,0.068
12724,8.818,17,3,2,FALSE,0.861
12725,6.441,2,4,1,FALSE,0.668
12726,3.033,1,5,4,FALSE,0.396
12727,3.196,6,4,1,FALSE,0.479
12728,2.819,2,4,1,FALSE,0.347
12729,5.778,13,3,2,FALSE,0.941
12730,1.377,16,5,5,TRUE,0.732
12731,9.556,8,1,3,FALSE,0.78
12732,4.353,8,2,1,FALSE,0.709
12733,5.965,11,3,2,TRUE,0.789
12734,2.168,13,1,5,FALSE,0.564
12735,3.793,0,1,4,FALSE,0.919
12736,8.245,2,1,4,FALSE,0.526
12737,1.058,3,5,3,FALSE,0.433
12738,9.557,1,5,4,TRUE,0.337
12739,1.418,0,4,3,FALSE,0.607
12740,3.506,10,5,2,FALSE,0.831
12741,1.801,17,4,4,TRUE,0.035
12742,7.092,19,2,2,FALSE,0.477
12743,8.563,9,4,4,FALSE,0.103
12744,2.207,15,3,3,FALSE,0.037
12745,9.643,15,3,1,TRUE,0.669
12746,8.936,18,4,2,FALSE,0.664
12747,4.66,10,5,2,TRUE,0.001
12748,9.512,13,4,5,FALSE,0.388
12749,4.62,10,3,3,FALSE,0.653
12750,3.673,10,3,2,TRUE,0.289
12751,9.448,13,3,3,FALSE,0.02
12752,4.607,10,2,4,FALSE,0.446
12753,8.451,15,2,3,FALSE,0.548
12754,4.714,4,5,5,FALSE,0.074
12755,5.294,0,4,1,FALSE,0.958
12756,2.851,9,1,5,FALSE,0.561
12757,5.849,16,5,5,FALSE,0.922
12758,7.723,14,4,2,TRUE,0.564
12759,9.652,3,1,4,FALSE,0.317
12760,3.425,11,5,2,TRUE,0.096
12761,2.729,1,2,1,TRUE,0.157
12762,4.585,6,4,5,TRUE,0.405
12763,9.021,2,2,3,TRUE,0.174
12764,9.687,19,5,3,TRUE,0.6
12765,6.338,16,1,5,TRUE,0.565
12766,2.843,8,2,3,FALSE,0.875
12767,6.04,1,3,3,FALSE,0.433
12768,9.788,13,3,2,TRUE,0.084
12769,6.059,15,2,4,FALSE,0.597
12770,2.671,0,2,1,FALSE,0.938
12771,9.294,9,4,3,TRUE,0.958
12772,5.62,8,3,1,TRUE,0.345
12773,4.233,15,3,3,FALSE,0.629
12774,2.537,13,4,1,FALSE,0.542
12775,8.733,16,1,3,TRUE,0.938
12776,2.568,2,3,1,TRUE,0.861
12777,7.518,0,1,1,FALSE,0.789
12778,2.817,7,5,1,TRUE,0.29
12779,4.895,7,2,4,FALSE,0.311
12780,8.06,12,1,1,TRUE,0.287
12781,2.733,6,3,3,FALSE,0.951
12782,6.977,16,5,2,FALSE,0.782
12783,3.414,13,4,3,FALSE,0.465
12784,9.078,9,1,2,FALSE,0.934
12785,6.208,10,2,1,TRUE,0.948
12786,2.561,19,3,4,FALSE,0.819
12787,1.798,0,4,2,TRUE,0.976
12788,1.674,9,3,4,FALSE,0.65
12789,1.358,3,3,1,FALSE,0.024
12790,3.324,2,4,2,TRUE,0.086
12791,1.28,14,2,4,FALSE,0.747
12792,1.579,13,5,1,TRUE,0.6
12793,3.875,1,2,5,FALSE,0.465
12794,7.968,5,5,5,FALSE,0.111
12795,3.634,2,2,4,FALSE,0.958
12796,7.453,18,2,4,TRUE,0.007
12797,1.68,10,3,5,FALSE,0
12798,3.092,17,4,4,FALSE,0.543
12799,8.169,8,2,1,FALSE,0.811
12800,3.379,2,5,5,FALSE,0.429
12801,7.062,0,1,1,FALSE,0.383
12802,8.629,18,1,3,FALSE,0.429
12803,2.01,2,5,1,FALSE,0.491
12804,6.807,6,3,2,TRUE,0.16
12805,5.661,16,1,5,TRUE,0.24
12806,7.718,5,5,5,FALSE,0.721
12807,4.921,14,5,3,FALSE,0.012
12808,7.195,10,5,5,FALSE,0.181
12809,7.31,12,3,4,FALSE,0.351
12810,4.243,6,2,2,FALSE,0.926
12811,6.19,17,1,2,TRUE,0.095
12812,4.981,3,1,5,FALSE,0.446
12813,2.036,16,2,4,FALSE,0.196
12814,7.563,7,2,5,TRUE,0.254
12815,4.523,8,5,3,TRUE,0.315
12816,6.891,6,2,5,FALSE,0.934
12817,3.03,15,4,4,FALSE,0.259
12818,3.017,16,4,4,TRUE,0.136
12819,5.143,7,1,2,FALSE,0.255
12820,2.187,18,3,3,FALSE,0.458
12821,2.742,1,2,1,TRUE,0.676
12822,7.604,12,5,4,FALSE,0.358
12823,2.506,0,4,5,FALSE,0.993
12824,8.688,13,1,2,FALSE,0.878
12825,8.694,17,3,1,TRUE,0.831
12826,5.163,1,4,5,FALSE,0.215
12827,8.206,8,2,5,TRUE,0.758
12828,3.264,12,1,5,TRUE,0.957
12829,8.03,17,3,1,TRUE,0.211
12830,9.592,10,3,5,FALSE,0.253
12831,1.791,5,1,1,FALSE,0.622
12832,7.149,10,1,5,FALSE,0.134
12833,1.164,18,1,1,FALSE,0.567
12834,8.959,12,1,4,FALSE,0.945
12835,1.958,4,2,1,FALSE,0.627
12836,6.993,17,1,3,TRUE,0.647
12837,1.984,7,2,2,FALSE,0.167
12838,8.239,14,4,4,FALSE,0.058
12839,7.149,18,5,1,FALSE,0.776
12840,9.703,14,5,5,FALSE,0.298
12841,9.795,5,4,5,FALSE,0.53
12842,7.033,17,2,5,FALSE,0.457
12843,5.083,9,3,1,FALSE,0.821
12844,9.639,2,3,3,FALSE,0.859
12845,9.697,12,1,3,FALSE,0.399
12846,9.388,16,1,1,FALSE,0.93
12847,5.965,4,3,3,FALSE,0.84
12848,6.448,14,5,3,FALSE,0.104
12849,2.205,13,3,1,FALSE,0.214
12850,5.303,9,5,1,FALSE,0.608
12851,4.981,10,2,1,FALSE,0.041
12852,4.706,16,5,5,FALSE,0.727
12853,9.407,12,4,3,FALSE,0.053
12854,7.003,7,2,3,FALSE,0.581
12855,1.072,5,2,3,FALSE,0.37
12856,6.802,17,4,5,FALSE,0.965
12857,2.431,13,4,4,FALSE,0.016
12858,8.176,12,5,5,FALSE,0.662
12859,7.916,2,2,5,FALSE,0.3
12860,2.936,13,5,3,FALSE,0.473
12861,9.918,2,2,2,FALSE,0.446
12862,9.164,13,4,4,TRUE,0.407
12863,9.645,6,5,2,FALSE,0.378
12864,9.864,0,4,3,FALSE,0.104
12865,8.698,12,5,2,TRUE,0.474
12866,7.579,4,2,5,FALSE,0.028
12867,1.976,17,4,5,FALSE,0.939
12868,8.737,7,3,2,TRUE,0.556
12869,3.549,16,2,3,FALSE,0.977
12870,4.484,16,4,5,TRUE,0.285
12871,8.734,1,5,2,FALSE,0.449
12872,8.769,5,3,2,FALSE,0.444
12873,7.017,7,4,5,FALSE,0.838
12874,6.755,16,2,1,FALSE,0.838
12875,3.894,14,2,2,FALSE,0.467
12876,2.603,19,5,4,FALSE,0.36
12877,6.965,15,5,1,TRUE,0.736
12878,7.489,15,2,2,TRUE,0.154
12879,1.896,2,3,1,FALSE,0.924
12880,2.852,8,1,4,FALSE,0.21
12881,3.433,8,4,3,FALSE,0.205
12882,9.166,11,4,4,TRUE,0.59
12883,5.74,16,4,3,FALSE,0.834
12884,3.269,19,3,3,TRUE,0.269
12885,6.416,14,1,4,FALSE,0.722
12886,6.176,5,1,1,FALSE,0.156
12887,8.648,14,5,3,FALSE,0.599
12888,5.89,13,5,4,FALSE,0.261
12889,6.067,1,5,5,FALSE,0.212
12890,3.282,18,5,1,TRUE,0.061
12891,7.53,16,3,4,FALSE,0.549
12892,3.967,10,4,1,FALSE,0.179
12893,6.722,5,5,3,FALSE,0.881
12894,7.748,5,5,3,FALSE,0.666
12895,1.662,0,1,3,TRUE,0.344
12896,7.699,7,1,1,FALSE,0.518
12897,5.168,14,2,1,FALSE,0.406
12898,4.17,15,5,1,FALSE,0.342
12899,5.23,8,4,2,FALSE,0.084
12900,6.852,14,2,5,FALSE,0.097
12901,7.276,6,2,5,TRUE,0.496
12902,2.287,8,5,1,FALSE,0.558
12903,1.059,15,1,4,TRUE,0.61
12904,9.525,12,1,1,FALSE,0.003
12905,9.734,3,1,1,TRUE,0.344
12906,3.314,16,3,3,TRUE,0.205
12907,6.893,4,2,3,FALSE,0.286
12908,2.701,17,1,5,TRUE,0.366
12909,7.195,4,4,1,TRUE,0.6
12910,4.088,7,4,3,FALSE,0.411
12911,2.829,19,3,2,FALSE,0.843
12912,1.099,9,4,5,FALSE,0.275
12913,4.621,14,2,2,FALSE,0.057
12914,1.71,18,5,5,FALSE,0.68
12915,2.845,9,2,3,FALSE,0.651
12916,6.322,19,4,5,TRUE,0.376
12917,4.158,15,4,4,TRUE,0.653
12918,2.635,13,5,1,TRUE,0.463
12919,9.639,3,5,3,TRUE,0.378
12920,7.091,19,1,2,TRUE,0.137
12921,9.584,16,3,3,FALSE,0.81
12922,9.452,5,3,2,FALSE,0.348
12923,5.608,7,2,4,FALSE,0.906
12924,8.361,18,3,4,TRUE,0.684
12925,5.571,2,4,2,FALSE,0.305
12926,1.75,5,1,3,FALSE,0.859
12927,5.581,14,4,1,FALSE,0.708
12928,2.103,16,3,5,FALSE,0.315
12929,4.758,3,3,3,FALSE,0.035
12930,5.938,7,3,4,FALSE,0.292
12931,9.251,9,5,1,FALSE,0.345
12932,7.413,11,2,2,FALSE,0.388
12933,3.733,10,3,1,FALSE,0.046
12934,3.433,7,3,2,FALSE,0.647
12935,5.874,5,5,2,FALSE,0.9
12936,3.538,11,2,3,FALSE,0.605
12937,4.395,5,3,4,FALSE,0.141
12938,1.905,3,4,2,FALSE,0.543
12939,6.97,12,1,2,FALSE,0.795
12940,6.476,15,1,2,FALSE,0.734
12941,4.145,0,4,4,FALSE,0.795
12942,5.91,5,5,1,TRUE,0.773
12943,5.488,8,4,4,TRUE,0.169
12944,5.842,9,5,3,FALSE,0.663
12945,9.231,18,2,1,TRUE,0.158
12946,1.04,7,1,5,FALSE,0.37
12947,4.91,10,5,2,FALSE,0.149
12948,2.979,5,2,3,TRUE,0.002
12949,8.53,17,1,3,TRUE,0.021
12950,2.176,2,5,4,TRUE,0.481
12951,9.086,15,1,3,TRUE,0.515
12952,5.424,7,2,4,TRUE,0.024
12953,4.875,10,2,3,TRUE,0.61
12954,2.24,5,5,5,FALSE,0.146
12955,9.311,10,5,5,FALSE,0.716
12956,5.057,3,2,3,FALSE,0.385
12957,6.687,3,2,4,TRUE,0.722
12958,5.607,14,3,3,FALSE,0.246
12959,9.524,0,4,5,FALSE,0.156
12960,5.8,2,3,5,FALSE,0.968
12961,1.712,18,1,4,FALSE,0.152
12962,3.627,13,1,3,TRUE,0.995
12963,8.016,1,1,5,TRUE,0.415
12964,4.122,16,4,1,TRUE,0.935
12965,8.786,14,3,2,FALSE,0.774
12966,5.638,8,3,5,TRUE,0.481
12967,9.431,11,3,1,FALSE,0.973
12968,9.026,17,5,4,TRUE,0.938
12969,6.666,2,5,3,TRUE,0.337
12970,8.69,2,5,1,TRUE,0.69
12971,2.833,9,1,5,FALSE,0.071
12972,8.663,16,5,3,FALSE,0.955
12973,6.625,19,4,3,FALSE,0.417
12974,2.74,11,3,4,FALSE,0.928
12975,9.567,12,4,2,FALSE,0.521
12976,9.853,0,1,3,TRUE,0.595
12977,8.718,6,2,2,TRUE,0.379
12978,1.939,8,5,2,FALSE,0.491
12979,2.88,1,1,2,TRUE,0.128
12980,8.252,13,3,3,FALSE,0.274
12981,5.67,4,5,3,FALSE,0.215
12982,1.037,4,1,5,FALSE,0.003
12983,2.459,0,4,4,FALSE,0.276
12984,7.798,17,4,2,FALSE,0.029
12985,9.917,17,5,2,TRUE,0.691
12986,7.927,15,5,1,TRUE,0.315
12987,9.799,1,5,3,FALSE,0.683
12988,8.524,17,1,4,FALSE,0.632
12989,8.443,10,4,4,FALSE,0.502
12990,4.041,2,2,3,FALSE,0.727
12991,3.355,2,5,1,TRUE,0.351
12992,7.994,1,5,1,FALSE,0.761
12993,5.502,13,5,2,TRUE,0.421
12994,9.957,12,5,3,FALSE,0.522
12995,2.49,6,1,3,FALSE,0.444
12996,9.269,2,2,4,FALSE,0.027
12997,9.969,17,4,2,FALSE,0.524
12998,5.44,2,3,2,FALSE,0.474
12999,5.685,5,5,3,FALSE,0.83
13000,9.04,15,4,2,FALSE,0.988
13001,3.199,17,1,4,FALSE,0.37
13002,7.95,12,5,3,FALSE,0.555
13003,9.108,3,4,2,FALSE,0.967
13004,4.216,19,2,1,FALSE,0.642
13005,8.297,11,1,2,FALSE,0.983
13006,7.588,19,3,3,FALSE,0.497
13007,4.464,8,5,2,FALSE,0.599
13008,9.488,11,2,4,FALSE,0.249
13009,9.038,1,2,1,TRUE,0.826
13010,3.641,3,5,5,TRUE,0.02
13011,9.301,9,5,3,TRUE,0.747
13012,7.042,16,5,1,FALSE,0.999
13013,6.018,17,5,4,FALSE,0.146
13014,8.319,4,1,3,TRUE,0.388
13015,4.955,19,5,3,TRUE,0.861
13016,7.07,0,5,2,FALSE,0.409
13017,9.959,15,2,1,FALSE,0.691
13018,5.412,0,3,1,FALSE,0.64
13019,2.513,0,3,3,FALSE,0.739
13020,1.828,12,5,4,FALSE,0.806
13021,9.271,5,5,3,TRUE,0.522
13022,4.041,11,4,2,FALSE,0.377
13023,5.561,9,1,1,FALSE,0.336
13024,1.825,15,3,4,FALSE,0.495
13025,1.29,19,1,2,FALSE,0.805
13026,5.613,14,1,1,FALSE,0.967
13027,2.361,14,4,1,FALSE,0.516
13028,9.501,15,5,4,TRUE,0.291
13029,7.975,8,2,5,FALSE,0.778
13030,2.241,8,2,2,FALSE,0.144
13031,3.129,15,2,4,FALSE,0.903
13032,4.233,3,5,2,FALSE,0.309
13033,8.112,12,4,2,FALSE,0.947
13034,2.006,7,3,3,TRUE,0.689
13035,6.879,18,2,5,FALSE,0.904
13036,4.071,0,5,1,FALSE,0.847
13037,4.809,16,5,1,FALSE,0.238
13038,7.207,1,2,5,TRUE,0.602
13039,5.339,16,2,2,FALSE,0.537
13040,8.063,5,1,4,TRUE,0.265
13041,9.616,13,4,3,FALSE,0.845
13042,7.476,17,4,5,FALSE,0.484
13043,5.442,4,3,4,FALSE,0.236
13044,9.683,6,2,3,FALSE,0.819
13045,7.344,5,3,3,TRUE,0.926
13046,8.22,19,3,2,FALSE,0.526
13047,3.757,1,5,4,FALSE,0.069
13048,5.041,9,1,5,TRUE,0.51
13049,4.554,1,4,5,FALSE,0.373
13050,2.574,16,4,4,TRUE,0.995
13051,6.638,0,2,3,FALSE,0.001
13052,5.432,12,2,1,FALSE,0.775
13053,9.918,8,4,5,FALSE,0.15
13054,4.931,18,2,1,FALSE,0.027
13055,9.781,4,2,1,FALSE,0.222
13056,2.819,14,2,4,TRUE,0.264
13057,6.239,9,5,2,TRUE,0.756
13058,3.831,10,4,2,FALSE,0.333
13059,1.701,19,5,1,TRUE,0.512
13060,7.59,14,2,4,FALSE,0.747
13061,2.09,10,2,2,FALSE,0.196
13062,9.491,9,5,1,TRUE,0.144
13063,6.319,3,5,4,FALSE,0.167
13064,3.483,6,4,3,TRUE,0.233
13065,1.56,2,5,2,FALSE,0.48
13066,7.081,4,5,2,FALSE,0.661
13067,4.434,12,2,5,FALSE,0.165
13068,6.92,11,4,2,FALSE,0.767
13069,9.061,1,4,2,FALSE,0.664
13070,3.444,4,1,2,FALSE,0.18
13071,8.547,4,4,4,TRUE,0.023
13072,7.606,15,4,2,TRUE,0.689
13073,6.375,4,4,2,FALSE,0.696
13074,6.129,2,1,2,FALSE,0.3
13075,2.516,19,1,2,FALSE,0.147
13076,8.846,19,2,3,TRUE,0.427
13077,4.293,0,2,2,FALSE,0.235
13078,9.643,7,3,2,TRUE,0.171
13079,5.524,13,2,5,FALSE,0.928
13080,2.743,12,1,3,TRUE,0.313
13081,6.053,3,3,4,FALSE,0.851
13082,1.936,18,4,1,FALSE,0.314
13083,8.42,16,4,3,TRUE,0.199
13084,4.52,5,2,4,FALSE,0.096
13085,2.404,3,4,3,FALSE,0.087
13086,7.713,16,3,3,TRUE,0.599
13087,3.167,11,3,3,FALSE,0.233
13088,8.018,17,5,3,FALSE,0.941
13089,1.822,6,5,3,FALSE,0.563
13090,5.186,7,4,1,FALSE,0.757
13091,6.011,16,5,3,FALSE,0.202
13092,9.918,18,2,5,FALSE,0.78
13093,9.777,17,4,4,FALSE,0.819
13094,6.031,7,2,5,FALSE,0.858
13095,4.201,7,1,4,FALSE,0.433
13096,8.45,15,2,1,FALSE,0.287
13097,7.247,3,3,4,TRUE,0.85
13098,1.621,2,5,1,FALSE,0.487
13099,3.328,4,4,4,TRUE,0.341
13100,7.13,2,4,5,FALSE,0.216
13101,2.465,17,3,5,TRUE,0.957
13102,6.839,6,5,4,FALSE,0.499
13103,1.01,9,2,2,FALSE,0.355
13104,9.842,3,1,4,FALSE,0.144
13105,6.674,0,3,5,FALSE,0.066
13106,5.391,13,4,1,FALSE,0.126
13107,1.279,13,3,2,FALSE,0.157
13108,1.365,19,4,4,FALSE,0.119
13109,6.208,10,4,4,FALSE,0.268
13110,7.482,3,2,2,FALSE,0.574
13111,1.917,18,5,3,FALSE,0.039
13112,8.539,15,5,4,FALSE,0.765
13113,2.624,6,5,1,FALSE,0.356
13114,5.486,19,4,3,FALSE,0.6
13115,5.349,18,5,2,FALSE,0.764
13116,9.824,6,2,3,TRUE,0.383
13117,5.595,13,3,1,FALSE,0.072
13118,9.937,12,5,5,TRUE,0.611
13119,6.691,16,2,3,FALSE,0.775
13120,1.748,9,1,2,TRUE,0.067
13121,3.925,11,4,3,FALSE,0.904
13122,3.894,5,4,4,FALSE,0.341
13123,5.635,6,2,5,FALSE,0.881
13124,1.888,17,4,4,FALSE,0.786
13125,2.048,18,1,3,FALSE,0.399
13126,5.878,7,2,5,FALSE,0.786
13127,9.826,3,1,1,FALSE,0.79
13128,2.469,0,4,3,TRUE,0.025
13129,3.072,15,4,4,FALSE,0.743
13130,2.692,2,4,3,FALSE,0.319
13131,4.521,7,4,1,FALSE,0.229
13132,4.616,10,5,4,FALSE,0.555
13133,5.808,7,5,4,FALSE,0.021
13134,8.35,8,1,5,FALSE,1
13135,1.576,18,4,4,FALSE,0.146
13136,7.325,13,1,3,FALSE,0.686
13137,4.164,19,3,5,FALSE,0.221
13138,1.387,18,5,1,FALSE,0.881
13139,5.81,2,4,5,TRUE,0.929
13140,3.61,11,1,5,FALSE,0.306
13141,3.446,2,2,5,FALSE,0.106
13142,9.032,2,1,3,FALSE,0.593
13143,4.227,14,5,5,FALSE,0.129
13144,1.951,17,2,5,TRUE,0.668
13145,7.462,0,1,2,TRUE,0.394
13146,2.515,19,4,1,TRUE,0.507
13147,3.069,13,4,3,FALSE,0.788
13148,9.308,16,1,1,FALSE,0.068
13149,1.774,5,4,4,FALSE,0.36
13150,5.653,1,3,2,FALSE,0.333
13151,3.322,13,4,5,FALSE,0.721
13152,1.523,0,2,2,FALSE,0.981
13153,8.774,6,5,3,FALSE,0.133
13154,4.289,18,2,1,TRUE,0.146
13155,4.787,5,1,5,FALSE,0.792
13156,7.177,12,3,2,FALSE,0.701
13157,3.239,17,2,4,FALSE,0.116
13158,5.032,15,1,5,TRUE,0.659
13159,4.073,8,2,2,FALSE,0.811
13160,9.004,3,1,4,TRUE,0.228
13161,6.425,13,2,3,TRUE,0.389
13162,2.621,13,1,2,TRUE,0.942
13163,7.671,8,5,1,FALSE,0.918
13164,3.671,2,2,4,TRUE,0.98
13165,9.911,9,4,3,FALSE,0.554
13166,4.761,12,5,1,TRUE,0.648
13167,9.653,12,1,2,FALSE,0.037
13168,1.022,15,3,1,FALSE,0.135
13169,4.539,15,5,4,FALSE,0.982
13170,3.67,3,2,3,FALSE,0.44
13171,2.954,17,2,4,FALSE,0.398
13172,4.283,14,3,3,FALSE,0.685
13173,4.048,1,5,3,FALSE,0.138
13174,7.571,8,2,5,TRUE,0.309
13175,2.606,6,2,3,TRUE,0.677
13176,9.171,2,5,1,TRUE,0.324
13177,8.761,0,1,5,FALSE,0.882
13178,2.564,0,3,2,FALSE,0.218
13179,2.695,10,2,3,FALSE,0.69
13180,2.727,6,2,3,TRUE,0.382
13181,8.563,0,1,2,FALSE,0.792
13182,2.007,17,1,5,TRUE,0.647
13183,3.104,8,4,2,FALSE,0.022
13184,6.013,18,5,5,TRUE,0.348
13185,1.749,0,4,3,FALSE,0.16
13186,8.749,10,2,3,FALSE,0.964
13187,7.353,13,2,1,FALSE,0.168
13188,6.961,7,5,5,FALSE,0.418
13189,5.397,1,4,3,FALSE,0.202
13190,8.261,18,5,2,FALSE,0.478
13191,7.298,4,3,5,FALSE,0.27
13192,9.462,4,2,4,FALSE,0.466
13193,6.811,17,2,4,FALSE,0.889
13194,6.996,0,2,3,FALSE,0.247
13195,7.245,15,4,5,FALSE,0.179
13196,6.44,0,3,5,FALSE,0.463
13197,1.925,16,4,2,FALSE,0.913
13198,6.414,4,2,1,TRUE,0.995
13199,8.356,6,3,2,TRUE,0.043
13200,4.104,14,5,2,FALSE,0.093
13201,6.027,3,4,5,TRUE,0.283
13202,8.233,14,4,1,FALSE,0.207
13203,3.435,7,4,2,FALSE,0.441
13204,4.608,14,4,5,FALSE,0.292
13205,2.163,0,3,2,FALSE,0.326
13206,8.742,11,1,2,FALSE,0.462
13207,6.687,14,2,2,FALSE,0.862
13208,9.999,11,2,4,FALSE,0.255
13209,5.333,5,5,4,FALSE,0.557
13210,3.243,15,4,3,FALSE,0.536
13211,3.78,4,1,5,FALSE,0.96
13212,4.889,2,3,5,FALSE,0.924
13213,9.928,17,3,5,FALSE,0.5
13214,5.938,9,5,5,FALSE,0.839
13215,3.125,19,4,5,FALSE,0.753
13216,8.199,0,5,5,TRUE,0.305
13217,8.837,6,1,4,FALSE,0.764
13218,2.627,15,3,5,FALSE,0.844
13219,3.236,9,5,3,TRUE,0.41
13220,7.048,6,5,2,FALSE,0.361
13221,9.812,15,4,1,FALSE,0.023
13222,7.847,13,4,4,FALSE,0.362
13223,3.551,17,1,3,FALSE,0.541
13224,1.086,0,5,4,FALSE,0.248
13225,8.819,7,5,3,TRUE,0.61
13226,9.857,2,5,1,FALSE,0.2
13227,4.77,11,1,1,FALSE,0.691
13228,2.396,12,1,3,TRUE,0.644
13229,8.199,7,1,3,FALSE,0.611
13230,7.418,3,1,3,TRUE,0.524
13231,7.778,3,1,1,FALSE,0.575
13232,7.414,6,4,1,FALSE,0.476
13233,8.302,0,2,3,FALSE,0.07
13234,8.312,1,4,1,FALSE,0.931
13235,3.794,11,1,2,TRUE,0.68
13236,6.733,11,3,2,FALSE,0.809
13237,1.222,1,3,3,FALSE,0.232
13238,1.5,15,1,5,FALSE,0.966
13239,5.592,11,3,5,FALSE,0.451
13240,5.984,0,4,3,TRUE,0.213
13241,8.477,9,5,5,FALSE,0.555
13242,3.505,14,5,4,TRUE,0.238
13243,5.647,6,4,2,FALSE,0.799
13244,4.896,0,3,2,TRUE,0.453
13245,3.897,12,4,1,FALSE,0.128
13246,7.98,11,5,2,FALSE,0.33
13247,5.943,6,5,2,TRUE,0.24
13248,8.995,13,4,4,FALSE,0.197
13249,6.885,19,1,5,FALSE,0.667
13250,4.362,4,1,4,FALSE,0.175
13251,8.922,7,4,3,TRUE,0.166
13252,3.398,19,4,3,FALSE,0.9
13253,2.67,1,2,2,FALSE,0.293
13254,6.504,15,2,3,TRUE,0.439
13255,8.756,12,4,3,FALSE,0.209
13256,5.546,16,4,2,FALSE,0.569
13257,1.847,11,3,5,TRUE,0.442
13258,9.041,3,3,5,TRUE,0.623
13259,7.255,6,5,5,FALSE,0.699
13260,4.439,6,2,4,FALSE,0.151
13261,7.597,14,2,5,FALSE,0.441
13262,2.548,12,1,1,FALSE,0.608
13263,7.228,15,3,2,FALSE,0.966
13264,1.795,17,3,4,FALSE,0.431
13265,3.007,0,5,1,TRUE,0.615
13266,9.828,12,1,2,FALSE,0.327
13267,5.213,13,3,3,TRUE,0.518
13268,3.658,11,1,4,FALSE,0.166
13269,8.462,2,3,2,FALSE,0.211
13270,2.89,1,5,3,TRUE,0.934
13271,9.809,18,2,5,FALSE,0.642
13272,1.669,13,2,1,TRUE,0.178
13273,4.184,13,4,5,FALSE,0.025
13274,9.918,19,5,1,FALSE,0.915
13275,8.408,8,2,5,FALSE,0.128
13276,4.101,3,5,1,TRUE,0.607
13277,5.863,7,5,4,TRUE,0.547
13278,3.438,15,1,5,FALSE,0.88
13279,3.715,3,4,2,FALSE,0.307
13280,5.03,17,4,1,FALSE,0.5
13281,3.663,11,4,2,TRUE,0.688
13282,8.201,12,3,1,TRUE,0.721
13283,5.283,18,1,3,FALSE,0.675
13284,1.293,3,3,5,TRUE,0.333
13285,9.305,0,5,4,FALSE,0.354
13286,6.006,0,5,1,FALSE,0.553
13287,1.074,16,3,1,TRUE,0.707
13288,3.644,6,5,3,FALSE,0.311
13289,8.401,10,2,5,TRUE,0.199
13290,7.89,19,5,2,FALSE,0.626
13291,4.137,5,4,5,FALSE,0.347
13292,8.596,3,3,3,FALSE,0.725
13293,1.049,13,4,1,FALSE,0.356
13294,9.753,0,1,4,FALSE,0.185
13295,5.592,0,1,2,FALSE,0.018
13296,3.189,14,2,1,TRUE,0.434
13297,3.933,4,1,3,FALSE,0.324
13298,6.769,3,1,2,TRUE,0.141
13299,5.751,0,1,2,FALSE,0.561
13300,2.895,13,1,3,FALSE,0.225
13301,9.055,0,2,5,FALSE,0.989
13302,5.025,17,5,3,FALSE,0.09
13303,2.017,7,5,2,TRUE,0.357
13304,7.521,12,3,3,TRUE,0.962
13305,1.291,12,3,2,TRUE,0.17
13306,3.477,1,1,5,FALSE,0.663
13307,2.804,9,4,3,FALSE,0.614
13308,8.901,14,5,2,TRUE,0.19
13309,7.583,14,2,3,FALSE,0.198
13310,8.502,17,2,3,FALSE,0.902
13311,3.796,10,5,5,FALSE,0.369
