customer_id,internet_usage_gb,internet_speed_avg_mbps,latency_ms,weekend_data_ratio,peak_usage_hour
10306,46.57,317.324,91.48,0.23,11
10307,208.36,214.571,85.665,0.21,17
10308,89.07,364.794,12.04,0.89,22
10309,162.67,53.885,65.88,0.82,21
10310,246.31,121.477,178.273,0.1,7
10311,190.42,157.161,25.168,0.59,14
10312,230.12,379.095,168.478,0.39,6
10313,82.65,106.057,29.945,0.44,21
10314,145.18,229.755,138.488,0.36,22
10315,216.85,116.199,22.034,0.27,20
10316,168.53,98.351,55.673,0.77,23
10317,175.84,328.125,195.431,0.7,8
10318,47.85,385.749,16.174,0.84,1
10319,106.35,204.784,152.89,0.63,16
10320,61.68,50.82,71.27,0.45,18
10321,66.19,376.921,145.369,0.13,6
10322,68.43,380.791,163.762,0.42,15
10323,193.67,279.145,25.088,0.2,17
10324,160.05,373.207,139.272,0.84,10
10325,218.24,68.138,6.273,0.12,16
10326,226.22,75.31,95.212,0.45,21
10327,215.61,323.195,180.477,0.85,5
10328,59.44,143.147,24.379,0.37,15
10329,297.84,391.113,186.819,0.52,9
10330,209.34,120.906,79.129,0.27,8
10331,38,388.013,14.25,0.85,14
10332,234.64,73.204,162.228,0.26,20
10333,199.89,59.986,33.345,0.12,12
10334,191.69,382.304,14.284,0.38,2
10335,65.85,353.651,135.82,0.63,9
10336,240.05,320.369,105.351,0.2,20
10337,73.16,147.879,57.643,0.69,0
10338,263.92,164.917,38.367,0.38,7
10339,280.02,94.133,126.433,0.67,11
10340,27.02,94.102,76.095,0.27,2
10341,107.16,363.315,91.905,0.59,15
10342,178.83,373.476,49.42,0.77,19
10343,78.94,252.021,196.37,0.43,17
10344,211.39,182.104,134.171,0.6,22
10345,172.99,213.141,85.753,0.76,10
10346,185.7,9.108,190.727,0.88,16
10347,108,175.248,55.31,0.77,20
10348,220.47,171.045,35.004,0.14,14
10349,285.64,268.515,198.171,0.37,8
10350,215.43,286.505,180.818,0.7,15
10351,45.05,183.565,133.794,0.7,11
10352,201.22,297.225,10.751,0.4,20
10353,281.61,170.218,91.162,0.45,2
10354,219.68,198.103,81.115,0.16,3
10355,105.41,234.898,13.631,0.85,21
10356,72.44,45.046,60.011,0.47,7
10357,239.17,204.092,5.402,0.37,22
10358,81,244.63,112.66,0.66,22
10359,228.6,67.019,91.454,0.89,22
10360,175.63,202.227,70.389,0.86,10
10361,33.29,8.451,38.496,0.3,14
10362,87.34,50.511,192.591,0.28,22
10363,202.93,395.95,71.604,0.75,15
10364,109.11,32.364,124.148,0.13,12
10365,249.33,199.853,13.153,0.37,4
10366,14.47,73.153,158.898,0.19,3
10367,221.07,216.948,195.032,0.3,12
10368,92.78,40.865,78.129,0.8,6
10369,103.46,222.746,31.614,0.74,5
10370,212.2,332.318,131.174,0.64,21
10371,168.78,161.179,93.629,0.68,1
10372,40.81,52.317,180.007,0.5,23
10373,77.26,179.963,178.504,0.14,4
10374,144.75,220.737,76.787,0.63,16
10375,154.76,94.465,104.105,0.63,18
10376,248.15,206.935,86.163,0.45,20
10377,94.06,323.691,27.637,0.74,16
10378,259.33,110.123,111.795,0.17,15
10379,217.45,83.736,140.39,0.51,19
10380,68.86,66.954,146.295,0.31,9
10381,274.51,352.805,41.813,0.85,18
10382,156.25,71.641,172.281,0.48,0
10383,4.79,63.414,72.191,0.77,21
10384,91.99,220.145,66.501,0.86,0
10385,198.79,227.412,30.783,0.11,8
10386,289.27,352.482,172.946,0.51,8
10387,219.85,332.865,118.427,0.76,7
10388,225.26,260.847,173.909,0.68,13
10389,116.78,74.899,22.367,0.42,9
10390,220.56,200.424,171.287,0.28,12
10391,277.9,103.868,186.773,0.24,18
10392,268.59,185.586,46.181,0.47,21
10393,66.74,252.093,11.716,0.38,7
10394,175.29,226.362,177.481,0.24,5
10395,275.42,353.239,70.845,0.62,18
10396,126.11,9.013,100.108,0.17,19
10397,246.91,184.488,89.571,0.4,16
10398,250.32,303.94,139.658,0.64,23
10399,55.01,323.964,103.905,0.63,17
10400,131.84,24.111,6.973,0.27,23
10401,261.35,5.827,107.621,0.83,0
10402,35.21,325.022,146.8,0.69,0
10403,208.13,19.996,148.312,0.82,18
10404,237.22,340.8,139.305,0.75,15
10405,31.81,37.811,145.895,0.88,20
10406,109.98,265.709,149.195,0.73,16
10407,208.59,89.374,137.308,0.39,17
10408,21.59,98.003,96.562,0.64,20
10409,5.96,179.076,145.613,0.56,22
10410,246.34,224.024,33.287,0.8,13
10411,76.06,128.759,56.075,0.8,11
10412,125.87,277.492,150.541,0.73,18
10413,256.21,168.414,12.161,0.81,22
10414,104.4,145.753,48.718,0.31,4
10415,266.45,250.226,137.466,0.28,1
10416,199.38,243.709,142.45,0.14,6
10417,146.13,351.65,172.382,0.78,7
10418,152.63,179.333,139.844,0.74,15
10419,131.72,185.197,52.104,0.73,23
10420,134.55,100.17,46.036,0.78,8
10421,54.86,100.679,6.614,0.77,9
10422,255.31,371.203,57.822,0.53,22
10423,197.87,213.208,104.632,0.83,7
10424,198.01,141.444,33.735,0.35,5
10425,78.41,286.182,13.739,0.59,5
10426,286.68,357.042,89.916,0.83,6
10427,297.58,189.953,70.696,0.9,19
10428,238.06,196.212,181.938,0.3,19
10429,115.94,374.436,7.648,0.42,4
10430,262.03,34.166,114.815,0.14,16
10431,202.86,25.443,113.685,0.81,2
10432,123.8,136.757,194.24,0.46,6
10433,14.13,392.419,88.413,0.35,11
10434,281.98,102.231,95.549,0.56,15
10435,169.26,131.819,104.063,0.89,5
10436,230.07,48.383,105.847,0.77,0
10437,51.43,245.294,113.387,0.72,7
10438,83.41,33.492,149.26,0.31,16
10439,125.83,261.925,58.885,0.14,15
10440,209.79,325.943,56.825,0.27,22
10441,32.19,383.604,151.645,0.48,21
10442,173,283.938,152.791,0.16,1
10443,152.3,107.405,68.053,0.67,19
10444,289.91,167.853,106.015,0.34,22
10445,183.9,49.614,34.813,0.75,7
10446,108.71,398.256,54.837,0.4,0
10447,129.33,18.398,108.733,0.57,18
10448,259.17,49.942,100.517,0.83,7
10449,280.61,9.063,50.894,0.46,9
10450,137.51,16.597,88.246,0.12,22
10451,28.91,98.775,180.954,0.6,9
10452,170.07,92.062,135.497,0.14,1
10453,168.78,386.982,110.121,0.35,1
10454,292.15,359.385,190.757,0.79,23
10455,286.18,331.301,19.068,0.75,2
10456,226.5,291.557,179.75,0.32,21
10457,293.72,131.566,173.308,0.35,10
10458,290.03,398.082,190.383,0.18,8
10459,261.67,352.576,61.837,0.55,10
10460,92.2,38.679,38.873,0.37,18
10461,16.11,331.058,53.482,0.89,3
10462,142.65,162.833,118.936,0.21,23
10463,245.19,89.212,152.21,0.52,22
10464,59.58,350.04,132.19,0.25,10
10465,227.85,354.716,98.14,0.86,19
10466,146.62,31.661,152.027,0.31,9
10467,153.03,312.655,150.329,0.51,15
10468,226.12,124.734,80.989,0.56,22
10469,57.26,149.304,95.512,0.7,12
10470,167.17,100.133,23.481,0.75,23
10471,71.95,123.285,95.193,0.82,15
10472,182.54,143.824,31.403,0.36,3
10473,286.89,344.701,36.793,0.21,20
10474,193.5,322.468,30.623,0.74,13
10475,35.53,222.276,179.392,0.68,19
10476,241.92,57.915,95.501,0.53,21
10477,46.79,11.091,20.318,0.22,12
10478,81.57,126.516,96.943,0.37,17
10479,127.63,305.474,156.671,0.54,23
10480,137.65,136.448,160.167,0.18,8
10481,202.64,237.954,52.409,0.45,4
10482,150.95,32.447,6.152,0.85,2
10483,285.58,74.463,164.221,0.31,19
10484,236,53.076,146.241,0.62,14
10485,6.92,52.393,154.463,0.31,7
10486,22.71,98.611,120.901,0.55,8
10487,51.31,125.142,171.865,0.13,21
10488,23.02,265.761,29.724,0.81,16
10489,189.28,205.125,100.839,0.53,5
10490,18.46,276.399,175.984,0.71,7
10491,171.01,326.59,198.638,0.66,7
10492,116.53,340.453,72.174,0.56,17
10493,131.71,275.249,133.727,0.71,19
10494,280.29,367.317,180.88,0.46,3
10495,242.56,395.339,8.653,0.29,11
10496,103.18,89.765,45.418,0.45,10
10497,38.58,196.874,149.415,0.36,19
10498,225.14,9.796,136.559,0.22,18
10499,81.15,124.36,91.209,0.21,12
10500,22.33,58.209,41.673,0.25,9
10501,199.92,235.504,33.691,0.26,9
10502,98.86,296.873,49.87,0.73,23
10503,11.06,231.012,112.107,0.44,7
10504,190.21,110.439,145.154,0.23,20
10505,125.8,211.317,178.922,0.29,8
10506,90.47,249.066,15.482,0.72,2
10507,195.17,238.029,154.423,0.72,7
10508,174.67,270.719,47.927,0.54,19
10509,203.01,27.292,197.237,0.25,9
10510,24.81,205.741,198.259,0.3,3
10511,45.6,76.602,129.313,0.62,15
10512,229.25,16.477,60.571,0.66,19
10513,274.26,80.659,74.987,0.5,12
10514,161.52,185.037,91.513,0.36,10
10515,91.21,265.191,90.032,0.62,21
10516,265.78,74.939,174.348,0.72,19
10517,46.15,87.895,134.73,0.28,11
10518,250.7,367.396,190.77,0.52,11
10519,40.05,367.434,49.323,0.83,0
10520,216.91,326.887,144.868,0.56,9
10521,176.12,352.781,112.627,0.67,8
10522,97.82,226.236,130.674,0.26,16
10523,250.6,329.535,59.635,0.73,2
10524,75.01,313.544,143.255,0.53,6
10525,125.82,274.636,35.482,0.88,23
10526,60.58,173.163,162.635,0.89,0
10527,2.91,328.889,12.278,0.63,16
10528,235.63,31.978,90.528,0.2,5
10529,199.72,48.717,82.279,0.8,14
10530,255.73,27.292,146.828,0.67,14
10531,277.31,99.727,102.139,0.26,19
10532,136.54,194.767,48.983,0.5,17
10533,126.38,188.101,51.81,0.34,22
10534,32.92,370.314,7.233,0.41,20
10535,35,335.179,142.495,0.71,5
10536,97.67,26.196,150.739,0.18,0
10537,105.71,18.164,190.036,0.32,15
10538,22.93,220.305,145.87,0.42,18
10539,7.2,125.39,78.416,0.86,18
10540,222.58,48.138,39.865,0.43,5
10541,273.87,332.237,139.364,0.41,17
10542,284.83,3.087,7.771,0.83,5
10543,261.85,153.641,180.064,0.56,11
10544,236.63,64.591,36.675,0.79,21
10545,272.62,211.859,11.146,0.8,7
10546,241.61,344.024,34.724,0.87,1
10547,140.33,75.303,177.137,0.18,1
10548,11.26,84.416,122.031,0.19,4
10549,225.1,221.202,103.632,0.23,4
10550,55.16,31.584,51.637,0.27,7
10551,106.46,95.763,151.523,0.61,22
10552,228.21,57.263,91.132,0.23,12
10553,30.8,31.75,133.375,0.15,10
10554,132.16,165.885,97.088,0.28,14
10555,213.28,50.273,99.421,0.18,1
10556,56.63,36.087,183.428,0.25,6
10557,159.53,232.469,126.798,0.16,21
10558,210.57,104.815,91.24,0.5,2
10559,294.53,302.273,191.866,0.16,0
10560,29.68,35.168,149.623,0.51,10
10561,299.43,146.295,107.32,0.6,14
10562,81.05,62.013,89.523,0.55,11
10563,103.85,192.796,135.683,0.33,15
10564,266.04,248.202,198.959,0.28,14
10565,83.63,304.043,109.347,0.4,5
10566,107.87,361.433,173.387,0.2,3
10567,77.58,268.502,39.621,0.15,5
10568,84.28,370.519,196.139,0.57,14
10569,19.95,271.093,171.846,0.39,15
10570,140.38,26.306,111.139,0.14,12
10571,32.61,325.497,68.744,0.45,9
10572,8.67,377.649,145.684,0.78,10
10573,208.49,127.004,93.58,0.69,9
10574,186.8,119.701,162.793,0.75,7
10575,96.22,358.86,42.442,0.57,13
10576,233.21,56.519,61.02,0.33,23
10577,18.33,57.72,31.37,0.76,19
10578,133.24,232.571,46.307,0.79,12
10579,31.57,351.811,103.92,0.77,8
10580,50.82,75.229,40.304,0.73,19
10581,275.34,248.627,110.913,0.39,22
10582,281.88,150.794,75.145,0.71,17
10583,82.24,112.853,46.43,0.19,13
10584,132.64,120.654,41.303,0.56,6
10585,137.01,260.225,31.849,0.11,19
10586,71.67,24.797,45.82,0.39,20
10587,283.84,74.58,39.22,0.53,15
10588,30.51,59.465,89.948,0.19,19
10589,164.2,266.585,100.741,0.29,20
10590,183.72,2.546,148.715,0.8,12
10591,11.12,342.682,157.997,0.35,4
10592,153.98,396.089,80.705,0.32,18
10593,150.97,56.476,191.708,0.2,15
10594,190.26,316.714,10.001,0.15,1
10595,286.46,256.634,127.814,0.57,1
10596,167.19,356.297,37.166,0.4,0
10597,183.86,287.055,183.381,0.78,21
10598,23.78,230.892,44.041,0.18,10
10599,177.53,66.6,90.003,0.56,9
10600,101.62,318.109,187.343,0.37,3
10601,128.86,105.183,183.42,0.16,5
10602,88.86,312.639,157.951,0.7,4
10603,244.27,218.895,42.085,0.82,15
10604,83.37,325.298,120.037,0.27,15
10605,137.01,42.83,15.19,0.71,20
10606,175.82,353.915,70.912,0.38,8
10607,103.07,152.035,40.282,0.66,20
10608,100.8,367.21,171.049,0.51,12
10609,79.51,26.898,187.546,0.2,14
10610,37,179.135,150.422,0.64,17
10611,295.28,23.661,158.535,0.25,6
10612,262.98,314.297,35.546,0.18,12
10613,237.37,203.425,53.553,0.42,13
10614,156.51,25.021,65.568,0.88,4
10615,211.05,141.505,34.783,0.47,12
10616,212.74,300.854,89.519,0.19,6
10617,106.94,159.958,46.7,0.69,18
10618,218.22,344.137,180.142,0.78,14
10619,92.13,355.908,122.33,0.46,21
10620,31.11,247.046,170.535,0.61,18
10621,220.78,141.137,100.247,0.34,21
10622,35.46,126.598,55.578,0.38,16
10623,193.08,77.85,76.895,0.38,4
10624,174.89,240.54,128.035,0.81,22
10625,225.69,150.482,36.16,0.16,11
10626,115.52,8.829,132.317,0.67,20
10627,65.06,44.207,23.417,0.54,9
10628,31.97,230.035,6.968,0.75,3
10629,185.18,47.86,62.731,0.1,19
10630,135.34,277.571,115.979,0.89,9
10631,122.29,342.954,153.005,0.71,11
10632,144.75,79.825,166.814,0.47,13
10633,236.37,19.741,185.393,0.44,14
10634,57.55,337.167,23.364,0.77,21
10635,168.85,263.934,72.025,0.62,22
10636,95.57,96.287,16.334,0.61,19
10637,68.55,347.89,62.251,0.7,23
10638,26,31.966,130.494,0.14,17
10639,1.38,354.129,5.537,0.58,22
10640,247.74,219.058,156.394,0.55,18
10641,1.59,167.774,93.999,0.47,10
10642,137.27,127.999,27.636,0.3,21
10643,203.77,99.938,152.647,0.3,3
10644,291.5,88.246,174.692,0.23,15
10645,173.56,217.907,65.128,0.34,2
10646,105.8,229.183,189.603,0.81,16
10647,138.62,326.449,71.726,0.81,11
10648,13.42,60.801,31.422,0.76,6
10649,59.2,22.958,98.039,0.8,0
10650,16.62,15.071,59.075,0.42,0
10651,289.05,7.663,106.763,0.21,22
10652,73.86,49.539,131.487,0.39,20
10653,3.51,132.067,54.834,0.12,11
10654,35.05,16.6,36.397,0.89,20
10655,56.19,289.607,166.369,0.28,23
10656,250.92,269.287,50.855,0.36,15
10657,76.54,31.847,150.989,0.12,8
10658,264.87,186.501,35.153,0.44,16
10659,28.74,369.605,8.891,0.85,7
10660,241.41,202.114,145.067,0.76,16
10661,266.91,307.141,112.628,0.78,9
10662,179.08,274.446,116.93,0.7,23
10663,95.98,184.35,196.797,0.72,23
10664,291.98,103.114,131.124,0.16,1
10665,239.01,82.354,193.689,0.82,3
10666,101.76,57.63,125.482,0.71,19
10667,170.58,262.705,147.298,0.43,11
10668,94.58,187.934,142.977,0.66,4
10669,74.2,268.334,128.107,0.44,11
10670,38.37,272.764,92.448,0.62,10
10671,218.38,389.808,19.665,0.62,10
10672,264.3,114.461,43.986,0.29,11
10673,257.19,177.185,51.909,0.27,4
10674,165.21,59.551,46.361,0.16,15
10675,51.99,68.361,87.131,0.36,1
10676,279.51,385.425,28.057,0.19,2
10677,183.72,10.065,174.246,0.33,3
10678,130.87,336.038,49.096,0.81,13
10679,12.93,93.161,93.954,0.63,18
10680,87.94,350.083,108.69,0.58,20
10681,141.03,56.652,119.907,0.61,13
10682,226.99,311.793,167.601,0.88,23
10683,0.92,195.932,20.474,0.27,16
10684,59.05,135.621,122.859,0.54,2
10685,200.32,297.269,80.697,0.71,5
10686,235.87,97.786,134.132,0.85,13
10687,97.71,30.843,82.991,0.64,18
10688,158.15,133.169,78.183,0.62,7
10689,286.01,169.745,16.702,0.11,7
10690,239.58,69.443,163.265,0.71,17
10691,166.76,317.767,140.633,0.39,17
10692,227.16,225.69,162.796,0.82,15
10693,167.19,200.372,184.527,0.52,23
10694,35.88,222.417,67.912,0.15,14
10695,192.94,158.527,39.994,0.48,15
10696,252.35,154.884,27.85,0.36,12
10697,4.9,257.287,39.007,0.33,16
10698,235.59,378.241,121.419,0.88,16
10699,3.68,103.134,12.853,0.85,11
10700,51.8,263.661,126.052,0.85,13
10701,217.86,144.681,196.54,0.78,12
10702,203.78,130.877,87.793,0.8,3
10703,243.48,129.371,139.4,0.89,19
10704,88.73,150.314,189.661,0.25,23
10705,110.06,279.561,53.017,0.84,13
10706,60.69,371.042,100.831,0.41,5
10707,175.01,272.575,50.641,0.59,1
10708,241.11,325.456,112.049,0.39,19
10709,275.17,47.967,115.033,0.64,17
10710,180.06,207.972,188.004,0.31,21
10711,257.01,265.64,155.147,0.88,16
10712,247.67,114.526,16.635,0.6,19
10713,87.99,125.16,101.695,0.42,17
10714,150.88,307.472,115.649,0.21,0
10715,172.76,132.213,114.118,0.74,19
10716,87.01,345.983,66.614,0.67,15
10717,142.75,81.026,63.609,0.72,11
10718,94.76,51.713,52.435,0.89,2
10719,103.57,1.46,184.488,0.77,3
10720,245.56,333.183,57.388,0.79,19
10721,256.62,386.231,145.72,0.47,15
10722,249.11,294.475,6.935,0.68,6
10723,20.53,355.873,130.455,0.29,0
10724,298.2,254.687,18.032,0.65,1
10725,93.29,208.982,72.977,0.81,14
10726,155.74,373.136,194.452,0.59,15
10727,71.2,120.507,116.273,0.46,0
10728,175.92,312.382,166.78,0.49,0
10729,99.62,29.68,16.12,0.32,0
10730,126.43,196.118,161.239,0.66,8
10731,203.72,227.655,146.922,0.42,23
10732,95.54,34.129,160.988,0.88,2
10733,117.02,180.356,134.893,0.66,11
10734,97.07,79.049,17.04,0.23,13
10735,247.19,265.975,195.468,0.37,16
10736,62.73,315.165,49.997,0.4,19
10737,152.48,97.864,172.3,0.57,21
10738,249.35,285.095,182.144,0.17,6
10739,79.78,156.546,117.082,0.66,16
10740,248.27,83.008,191.786,0.66,8
10741,10.19,272.27,149.024,0.24,9
10742,203.98,311.26,135.129,0.79,22
10743,83.99,133.83,27.916,0.64,5
10744,265.87,209.812,115.798,0.85,18
10745,30.52,200.678,124.866,0.45,9
10746,75.62,349.717,194.62,0.39,13
10747,256.92,112.89,48.633,0.8,19
10748,128.01,10.434,66.127,0.82,6
10749,177.49,166.663,26.665,0.19,21
10750,216.61,219.655,107.985,0.56,21
10751,261.23,353.46,98.469,0.22,20
10752,188.43,120.141,104.116,0.5,11
10753,98.54,318.202,87.481,0.56,8
10754,258.56,357.369,77.759,0.31,0
10755,111.68,191.353,95.958,0.6,2
10756,144.84,234.057,114.417,0.73,6
10757,82.88,390.641,152.652,0.62,4
10758,256.87,58.914,22.718,0.46,23
10759,50.19,292.15,191.513,0.35,0
10760,38.93,297.239,10.192,0.35,22
10761,146.86,343.118,185.02,0.44,7
10762,129.51,274.145,110.915,0.42,8
10763,257.96,383.844,174.51,0.69,8
10764,225.83,192.157,148.06,0.24,11
10765,245.81,252.837,97.043,0.56,9
10766,217.53,220.063,8.917,0.48,5
10767,38.76,235.677,77.662,0.71,10
10768,18.24,188.324,157.539,0.7,10
10769,16.87,71.249,22.708,0.65,17
10770,184.55,32.345,139.24,0.69,15
10771,137.17,397.384,145.535,0.89,1
10772,169.6,175.496,100.825,0.25,12
10773,80.93,249.869,103.847,0.83,6
10774,222.47,179.772,54.712,0.73,19
10775,257.35,116.776,116.254,0.9,5
10776,262.74,247.079,151.346,0.66,23
10777,247.03,227.449,22.263,0.24,6
10778,232.05,132.271,27.371,0.39,10
10779,165.17,52.141,90.351,0.58,13
10780,61.04,393.759,74.101,0.63,13
10781,199.76,111.668,109.674,0.31,12
10782,118.66,43.467,161.958,0.25,22
10783,151.23,171.296,23.456,0.11,23
10784,132.48,109.679,88.619,0.23,11
10785,291.17,9.555,46.345,0.37,14
10786,212.48,53.881,144.89,0.52,1
10787,189.78,188.935,125.472,0.29,12
10788,287.05,214.47,44.722,0.44,9
10789,11.05,343.203,191.618,0.58,9
10790,214.17,71.844,155.005,0.88,19
10791,90.15,136.376,78.95,0.33,0
10792,121.17,342.806,60.91,0.42,13
10793,50.7,293.937,21.567,0.48,11
10794,108.38,363.172,149.689,0.71,3
10795,83.01,130.261,45.968,0.8,11
10796,10.88,162.046,139.528,0.27,17
10797,111.48,86.791,153.38,0.28,7
10798,157.08,49.283,148.481,0.45,7
10799,295.98,337.6,155.515,0.67,18
10800,160.68,351.595,31.695,0.23,18
10801,61.23,141.858,102.262,0.25,5
10802,14.01,219.736,74.325,0.35,23
10803,271.01,349.409,184.349,0.51,9
10804,148.57,326.397,117.756,0.68,3
10805,203.66,355.92,87.816,0.47,17
10806,62.8,242.517,59.076,0.84,12
10807,40.41,356.883,116.619,0.42,13
10808,83.95,7.722,103.557,0.56,1
10809,165.91,11.71,162.955,0.5,12
10810,260.04,151.171,186.23,0.72,13
10811,37.68,382.322,43.057,0.74,18
10812,291.72,270.445,17.11,0.26,23
10813,277.34,297.206,198.919,0.63,19
10814,90.4,121.042,9.399,0.71,3
10815,162.01,354.784,62.967,0.35,23
10816,276.9,203.08,8.884,0.36,20
10817,127.19,339.848,155.876,0.88,23
10818,135.24,251.668,123.87,0.7,0
10819,75.85,185.575,198.372,0.32,13
10820,118.99,128.123,181.328,0.27,7
10821,125.7,105.713,179.852,0.67,11
10822,211.66,142.494,54.238,0.25,5
10823,113.12,137.681,115.08,0.62,10
10824,261.13,311.959,53.971,0.47,18
10825,250.25,80.028,70.025,0.12,1
10826,140.72,142.377,108.698,0.29,12
10827,269.5,121.966,42.106,0.2,15
10828,246.74,230.125,141.164,0.12,23
10829,27.5,20.453,186.482,0.8,22
10830,181.42,359.936,96.469,0.78,14
10831,183.64,241.134,27.261,0.45,14
10832,72.13,96.959,124.177,0.6,1
10833,111.43,334.861,101.419,0.31,15
10834,75,135.64,120.11,0.61,10
10835,33.4,324.072,67.211,0.79,1
10836,255.66,119.779,36.572,0.63,3
10837,199.26,344.015,180.32,0.68,22
10838,216.46,46.96,134.707,0.32,1
10839,171.92,365.904,96.133,0.27,4
10840,180.81,317.679,47.413,0.61,5
10841,158.66,323.175,183.692,0.34,18
10842,106.78,311.817,129.611,0.76,6
10843,166.54,258.725,71.971,0.49,20
10844,150.14,177.373,142.865,0.16,2
10845,228.2,156.429,98.117,0.76,22
10846,76.51,25.381,88.584,0.47,9
10847,188.82,176.676,160.58,0.84,2
10848,160.08,220.164,139.299,0.33,4
10849,29.64,108.297,27.457,0.75,20
10850,246.73,370.244,161.567,0.79,21
10851,239.54,345.224,57.258,0.27,8
10852,287.66,233.22,119.212,0.45,17
10853,252.73,341.649,177.274,0.19,6
10854,144.29,5.326,139.761,0.23,1
10855,29.95,357.313,167.393,0.13,13
10856,64.61,330.584,6.956,0.4,3
10857,58.68,34.124,157.719,0.26,21
10858,219.58,74.238,69.618,0.54,22
10859,255.19,104.672,181.627,0.73,6
10860,114.83,226.456,46.018,0.82,16
10861,233.82,121.818,57.544,0.77,15
10862,21.69,14.965,127.141,0.39,16
10863,74.91,377.357,168.817,0.84,18
10864,108.21,166.248,166.689,0.43,10
10865,258.81,181.606,196.993,0.19,15
10866,9.45,310.959,36.038,0.58,19
10867,29.33,11.975,118.537,0.34,5
10868,76.06,282.427,153.008,0.82,9
10869,103.11,263.933,43.53,0.15,17
10870,204.58,231.101,66.625,0.28,4
10871,266,269.247,128.365,0.71,1
10872,126.11,282.75,152.268,0.14,5
10873,163.41,60.149,190.421,0.88,5
10874,195.14,177.375,27.191,0.26,20
10875,217.78,171.556,108.14,0.79,9
10876,240.5,31.032,139.614,0.14,6
10877,266.76,222.69,15.99,0.15,2
10878,132.38,370.529,161.386,0.51,4
10879,64.82,397.773,168.002,0.2,19
10880,286.18,370.676,119.569,0.79,6
10881,238.91,69.957,71.471,0.34,19
10882,31.79,192.218,128.642,0.6,10
10883,250.42,160.706,118.311,0.44,1
10884,38.59,47.837,89.271,0.52,17
10885,53.25,116.546,189.925,0.28,17
10886,281.5,47.781,173.542,0.49,21
10887,282.21,98.851,170.152,0.23,0
10888,64.98,216.607,64.609,0.39,23
10889,140.36,95.847,120.694,0.56,3
10890,234.5,230.206,113.582,0.37,6
10891,284.56,292.532,37.049,0.57,19
10892,52.51,109.219,28.214,0.52,14
10893,148.9,143.441,184.107,0.65,1
10894,218.68,251.314,142.964,0.41,11
10895,237.78,264.128,173.494,0.56,12
10896,230.36,285.372,131.41,0.43,20
10897,113.04,255.823,163.326,0.25,11
10898,163.05,201.025,72.592,0.74,18
10899,145.09,28.547,92.273,0.32,22
10900,206.63,259.64,180.977,0.51,13
10901,236.07,94.513,96.532,0.38,11
10902,233.13,190.767,86.313,0.52,2
10903,261.9,33.823,65.249,0.39,11
10904,171.74,194.08,157.12,0.57,5
10905,43.33,79.959,173.002,0.28,5
10906,154.5,41.747,129.152,0.42,16
10907,110.95,308.501,119.886,0.48,2
10908,296.3,258.064,88.916,0.26,6
10909,93.67,214.358,197.521,0.52,0
10910,161.29,139.475,115.188,0.23,21
10911,189.17,70.272,31.152,0.11,18
10912,146.95,59.576,191.484,0.32,15
10913,44.72,123.695,103.167,0.72,3
10914,133.41,291.076,74.104,0.64,12
10915,3.65,246.337,24.974,0.56,16
10916,129.36,11.082,148.692,0.21,17
10917,210.21,105.206,21.321,0.89,0
10918,224.66,196.548,143.798,0.26,9
10919,228.11,3.967,49.211,0.56,9
10920,120.74,184.203,129.346,0.64,15
10921,250.17,321.28,176.777,0.87,11
10922,220.31,101.078,142.582,0.43,13
10923,92.83,281.239,37.439,0.47,15
10924,267.78,344.315,115.103,0.51,6
10925,151.71,337.633,139.632,0.64,8
10926,107.26,390.858,162.148,0.1,6
10927,191.16,181.604,36.512,0.11,0
10928,154.43,360.84,63.399,0.81,4
10929,172.83,358.072,42.977,0.65,23
10930,164.45,267.789,21.388,0.19,12
10931,132.38,324.013,88.502,0.19,0
10932,266.61,276.321,137.363,0.21,9
10933,95.67,205.159,125.118,0.88,13
10934,252.61,99.005,153.429,0.21,14
10935,59.54,278.976,107.32,0.64,18
10936,16.33,263.475,92.524,0.39,8
10937,185.84,272.918,196.888,0.17,0
10938,21.56,353.772,83.167,0.64,7
10939,274.83,124.741,67.174,0.62,23
10940,84.24,27.65,22.775,0.66,8
10941,98.27,329.182,91.877,0.11,12
10942,84.88,323.158,61.502,0.51,5
10943,118.35,167.549,189.908,0.48,23
10944,7.93,75.214,73.584,0.21,2
10945,285.82,336.255,84.331,0.27,13
10946,158.12,366.702,41.013,0.29,1
10947,40.82,28.585,177.899,0.78,12
10948,228.79,41.772,95.779,0.27,21
10949,183.88,173.419,168.181,0.71,23
10950,60.67,124.735,139.565,0.62,3
10951,41.85,51.315,104.768,0.28,8
10952,218.83,157.885,174.306,0.45,2
10953,210.83,72.506,32.662,0.25,7
10954,92.75,347.732,142.285,0.84,19
10955,13.73,371.562,50.764,0.74,6
10956,94.13,286.129,19.091,0.5,9
10957,130.36,95.511,26.584,0.28,21
10958,11.95,205.862,179.507,0.11,19
10959,125.42,284.316,35.479,0.21,3
10960,104.73,361.752,16.061,0.16,18
10961,261.02,94.249,46.751,0.79,11
10962,130.92,195.605,125.65,0.64,2
10963,37.86,149.664,180.52,0.1,23
10964,279.37,203.899,65.803,0.39,16
10965,183.33,47.57,193.464,0.4,17
10966,247.25,385.923,136.137,0.42,22
10967,258.51,58.169,48.687,0.87,13
10968,179.4,336.663,107.884,0.77,6
10969,67.25,148.343,78.843,0.28,17
10970,121.29,383.474,53.351,0.77,1
