customer_id,age,gender,marital_status,region,education_level,employment_status,income,preferred_language
11891,32,Female,Married,Suburban,Master,Employed,2540,French
11892,51,Male,Single,Urban,Bachelor,Employed,1681,French
11893,27,Male,Single,Urban,PhD,Employed,3035,German
11894,32,Male,Married,Rural,Bachelor,Employed,1967,English
11895,31,Female,Married,Urban,Bachelor,Employed,1471,French
11896,33,Female,Married,Rural,Bachelor,Employed,2205,Spanish
11897,32,Female,Single,Urban,Bachelor,Employed,1484,German
11898,37,Male,Married,Urban,Bachelor,Unemployed,937,Spanish
11899,21,Female,Single,Urban,Bachelor,Employed,1878,German
11900,43,Female,Married,Urban,Bachelor,Self-Employed,829,German
11901,40,Female,Married,Suburban,PhD,Employed,6115,English
11902,25,Female,Married,Suburban,Master,Employed,1832,German
11903,18,Male,Single,Rural,Middle school,Student,240,French
11904,27,Female,Single,Suburban,Master,Employed,2596,Spanish
11905,33,Female,Single,Urban,Bachelor,Employed,1189,French
11906,55,Female,Divorced,Rural,Bachelor,Employed,1830,Spanish
11907,39,Male,Single,Urban,Bachelor,Self-Employed,1045,French
11908,20,Female,Single,Urban,Professional Certification,Student,6979,German
11909,29,Male,Married,Rural,Master,Employed,2813,German
11910,34,Female,Married,Rural,Master,Unemployed,2011,French
11911,37,Female,Married,Rural,Bachelor,Self-Employed,908,French
11912,24,Male,Single,Rural,Bachelor,Retired,820,English
11913,33,Male,Divorced,Rural,Professional Certification,Self-Employed,7461,French
11914,29,Female,Married,Rural,Bachelor,Employed,2020,French
11915,26,Male,Single,Urban,Master,Employed,3417,English
11916,37,Female,Married,Rural,Bachelor,Employed,1760,German
11917,41,Male,Single,Urban,Bachelor,Self-Employed,1148,French
11918,41,Male,Married,Urban,Master,Unemployed,1606,English
11919,39,Female,Married,Urban,Bachelor,Employed,1463,German
11920,31,Female,Single,Suburban,Bachelor,Unemployed,812,Spanish
11921,40,Female,Married,Rural,Bachelor,Self-Employed,1270,English
11922,37,Male,Married,Rural,Bachelor,Employed,870,Spanish
11923,36,Female,Single,Suburban,Master,Employed,3497,Spanish
11924,30,Female,Single,Rural,Master,Employed,1788,French
11925,31,Female,Married,Urban,Bachelor,Employed,1733,French
11926,35,Female,Married,Urban,Bachelor,Employed,1252,German
11927,54,Male,Single,Urban,Bachelor,Employed,1995,German
11928,37,Female,Single,Suburban,Professional Certification,Employed,6496,English
11929,30,Male,Single,Suburban,PhD,Unemployed,3406,French
11930,28,Male,Single,Rural,Master,Self-Employed,3967,French
11931,31,Male,Married,Urban,Bachelor,Self-Employed,2242,English
11932,52,Male,Married,Rural,Master,Employed,1767,French
11933,31,Female,Married,Urban,Bachelor,Employed,1667,French
11934,42,Male,Single,Urban,Bachelor,Employed,1738,French
11935,31,Female,Divorced,Urban,Bachelor,Employed,1747,English
11936,37,Female,Single,Suburban,Bachelor,Employed,2102,French
11937,41,Female,Married,Rural,Bachelor,Self-Employed,1110,French
11938,30,Female,Married,Suburban,PhD,Employed,5380,Spanish
11939,29,Female,Married,Suburban,Master,Employed,2967,German
11940,48,Male,Married,Suburban,Bachelor,Self-Employed,1297,Spanish
11941,42,Male,Married,Suburban,PhD,Employed,3724,Spanish
11942,41,Male,Single,Urban,Professional Certification,Employed,5560,English
11943,41,Male,Single,Urban,Master,Employed,2986,French
11944,38,Female,Married,Urban,Bachelor,Employed,1472,Spanish
11945,51,Female,Married,Suburban,Bachelor,Employed,1929,German
11946,35,Female,Married,Rural,PhD,Employed,6448,English
11947,39,Male,Married,Suburban,Master,Self-Employed,3098,English
11948,23,Male,Single,Suburban,Master,Retired,2764,English
11949,28,Male,Married,Rural,Master,Employed,2642,English
11950,25,Male,Single,Suburban,Master,Employed,3465,Spanish
11951,45,Female,Married,Urban,Master,Employed,3889,Spanish
11952,18,Female,Single,Urban,Middle school,Student,388,English
11953,31,Male,Single,Urban,Bachelor,Unemployed,2271,English
11954,18,Female,Single,Rural,High School,Student,312,German
11955,28,Female,Single,Suburban,PhD,Employed,4592,English
11956,31,Male,Married,Rural,Professional Certification,Self-Employed,5142,French
11957,46,Female,Single,Rural,Bachelor,Employed,789,German
11958,38,Male,Married,Rural,Bachelor,Self-Employed,1515,German
11959,28,Female,Single,Suburban,Master,Employed,2582,English
11960,43,Male,Married,Suburban,Bachelor,Unemployed,1698,French
11961,35,Female,Married,Rural,Bachelor,Self-Employed,2176,German
11962,35,Female,Married,Rural,Bachelor,Employed,1403,German
11963,25,Male,Single,Urban,Master,Self-Employed,2987,Spanish
11964,27,Female,Married,Suburban,Master,Employed,3755,French
11965,28,Female,Married,Rural,Master,Unemployed,3466,French
11966,35,Female,Single,Rural,Bachelor,Employed,2048,English
11967,35,Male,Married,Urban,Bachelor,Employed,1299,French
11968,47,Female,Single,Rural,Bachelor,Employed,995,Spanish
11969,38,Female,Married,Urban,Master,Employed,2021,French
11970,18,Female,Single,Suburban,High School,Student,640,German
11971,37,Male,Married,Suburban,Bachelor,Employed,2101,Spanish
11972,23,Female,Single,Urban,PhD,Retired,4607,Spanish
11973,27,Female,Single,Urban,Master,Unemployed,3985,Spanish
11974,28,Male,Single,Urban,Master,Employed,2239,French
11975,29,Male,Married,Rural,Master,Employed,2035,English
11976,23,Male,Single,Urban,Bachelor,Retired,1499,English
11977,36,Male,Single,Rural,Professional Certification,Employed,7550,Spanish
11978,23,Female,Single,Urban,Master,Retired,3436,Spanish
11979,37,Female,Single,Rural,Professional Certification,Unemployed,7905,English
11980,52,Male,Married,Rural,Master,Employed,2393,Spanish
11981,24,Male,Single,Suburban,Master,Retired,2458,Spanish
11982,32,Female,Married,Rural,Professional Certification,Employed,7021,French
11983,18,Male,Single,Rural,High School,Employed,618,Spanish
11984,32,Female,Married,Urban,Master,Employed,1594,English
11985,40,Male,Married,Suburban,Professional Certification,Self-Employed,7610,German
11986,40,Male,Single,Rural,PhD,Employed,6667,French
11987,35,Female,Single,Suburban,Master,Employed,3504,French
11988,42,Female,Married,Urban,Bachelor,Employed,975,Spanish
11989,55,Male,Single,Urban,Bachelor,Employed,1561,French
11990,48,Female,Single,Rural,Master,Employed,2729,German
11991,30,Male,Married,Suburban,Master,Employed,3697,French
11992,23,Female,Single,Urban,Master,Retired,3199,Spanish
11993,31,Female,Married,Rural,Bachelor,Employed,1863,German
11994,27,Female,Married,Rural,Master,Unemployed,1599,French
11995,38,Female,Married,Suburban,Bachelor,Self-Employed,2252,French
11996,25,Male,Married,Suburban,Master,Employed,1503,German
11997,34,Female,Married,Urban,PhD,Unemployed,3542,German
11998,41,Female,Single,Rural,Master,Employed,1544,English
11999,34,Male,Married,Suburban,Bachelor,Self-Employed,1103,Spanish
12000,27,Male,Married,Suburban,Master,Employed,2340,Spanish
12001,44,Male,Married,Rural,Bachelor,Employed,1402,English
12002,19,Female,Single,Urban,High School,Employed,646,English
12003,32,Male,Married,Suburban,Master,Employed,3123,French
12004,34,Female,Single,Suburban,Master,Employed,3441,English
12005,35,Female,Married,Rural,Master,Employed,1896,German
12006,36,Female,Married,Rural,PhD,Self-Employed,3899,French
12007,39,Female,Married,Rural,Professional Certification,Employed,7666,French
12008,34,Female,Divorced,Rural,Bachelor,Unemployed,2025,English
12009,32,Male,Married,Suburban,Master,Employed,3204,German
12010,31,Male,Married,Urban,Bachelor,Employed,1914,English
12011,30,Female,Married,Rural,Bachelor,Employed,1912,English
12012,41,Male,Married,Suburban,Bachelor,Self-Employed,1206,German
12013,29,Female,Married,Rural,Bachelor,Unemployed,774,German
12014,41,Male,Married,Urban,Professional Certification,Employed,7183,English
12015,35,Male,Married,Urban,Bachelor,Employed,1185,Spanish
12016,30,Male,Single,Urban,Master,Unemployed,2063,German
12017,39,Male,Married,Urban,Bachelor,Employed,2265,English
12018,29,Female,Single,Urban,Master,Employed,3467,French
12019,40,Female,Single,Suburban,Bachelor,Employed,1580,Spanish
12020,36,Female,Married,Rural,Master,Employed,3592,English
12021,30,Male,Single,Urban,Master,Employed,3479,French
12022,39,Female,Single,Urban,Bachelor,Employed,1289,German
12023,39,Male,Single,Urban,Bachelor,Employed,2075,English
12024,44,Female,Married,Suburban,Bachelor,Employed,2219,English
12025,42,Female,Married,Suburban,Bachelor,Employed,1616,German
12026,38,Male,Single,Rural,Bachelor,Employed,927,German
12027,25,Female,Married,Urban,Master,Employed,2851,German
12028,54,Female,Married,Suburban,Master,Employed,2674,English
12029,23,Male,Single,Suburban,Master,Retired,2182,German
12030,42,Female,Married,Suburban,Bachelor,Unemployed,1943,French
12031,38,Female,Single,Rural,Bachelor,Self-Employed,806,French
12032,25,Female,Married,Rural,Master,Self-Employed,3638,French
12033,34,Female,Divorced,Urban,Bachelor,Employed,1509,English
12034,34,Male,Married,Suburban,Bachelor,Employed,1794,French
12035,45,Female,Married,Rural,Professional Certification,Employed,6840,French
12036,29,Female,Married,Rural,Master,Employed,1803,French
12037,32,Male,Married,Suburban,Bachelor,Unemployed,1069,Spanish
12038,18,Male,Single,Suburban,High School,Student,439,Spanish
12039,48,Female,Divorced,Rural,Master,Employed,1911,French
12040,26,Female,Single,Urban,Master,Employed,3004,German
12041,37,Female,Married,Suburban,Bachelor,Employed,1618,German
12042,34,Male,Married,Suburban,PhD,Self-Employed,4242,French
12043,34,Female,Married,Urban,Bachelor,Employed,1977,English
12044,41,Female,Married,Suburban,Bachelor,Employed,2237,English
12045,48,Female,Single,Rural,PhD,Employed,6394,French
12046,37,Female,Married,Suburban,Professional Certification,Self-Employed,5953,German
12047,40,Female,Married,Rural,Master,Unemployed,3300,French
12048,37,Male,Single,Rural,Bachelor,Self-Employed,1931,German
12049,43,Male,Single,Urban,Bachelor,Employed,1660,German
12050,31,Male,Married,Urban,Bachelor,Employed,1830,French
12051,43,Female,Married,Urban,PhD,Employed,3041,English
12052,43,Female,Married,Urban,Professional Certification,Employed,6708,Spanish
12053,43,Male,Married,Urban,Master,Employed,2421,Spanish
12054,29,Male,Married,Rural,Master,Employed,3276,German
12055,33,Male,Married,Suburban,Bachelor,Employed,2038,English
12056,36,Male,Married,Suburban,Bachelor,Employed,1997,Spanish
12057,24,Male,Single,Rural,Master,Retired,2102,English
12058,47,Female,Single,Suburban,Bachelor,Unemployed,2080,German
12059,34,Female,Married,Rural,PhD,Employed,5212,English
12060,37,Female,Single,Rural,PhD,Self-Employed,4427,French
12061,30,Female,Single,Rural,Master,Employed,3906,German
12062,24,Male,Single,Rural,Master,Retired,3167,Spanish
12063,30,Female,Divorced,Rural,Master,Self-Employed,2185,Spanish
12064,36,Female,Married,Urban,Master,Self-Employed,2352,French
12065,40,Male,Single,Urban,Bachelor,Employed,1842,German
12066,36,Female,Married,Suburban,Bachelor,Employed,814,German
12067,37,Male,Divorced,Urban,Professional Certification,Employed,7869,French
12068,32,Female,Married,Urban,Bachelor,Employed,1459,French
12069,38,Male,Married,Rural,Bachelor,Employed,1140,Spanish
12070,46,Female,Single,Urban,Professional Certification,Employed,7431,English
12071,40,Male,Single,Suburban,Bachelor,Self-Employed,1786,Spanish
12072,41,Male,Married,Rural,Professional Certification,Employed,7292,German
12073,37,Female,Married,Rural,Bachelor,Employed,1645,English
12074,22,Female,Single,Suburban,Master,Student,2300,French
12075,26,Male,Single,Suburban,Master,Employed,3524,English
12076,38,Female,Single,Urban,Bachelor,Employed,721,English
12077,34,Male,Married,Rural,Bachelor,Employed,857,French
12078,38,Female,Single,Rural,Bachelor,Employed,1005,Spanish
12079,48,Female,Married,Urban,Bachelor,Employed,1493,French
12080,40,Female,Married,Urban,Master,Self-Employed,2392,French
12081,45,Male,Married,Rural,Bachelor,Employed,1813,Spanish
12082,35,Male,Single,Urban,Professional Certification,Employed,5614,English
12083,28,Female,Single,Suburban,Master,Employed,3464,English
12084,34,Male,Married,Rural,Bachelor,Self-Employed,844,English
12085,28,Female,Married,Urban,Master,Employed,2569,Spanish
12086,47,Female,Single,Urban,PhD,Employed,6810,German
12087,41,Male,Married,Urban,Bachelor,Employed,747,German
12088,39,Male,Single,Rural,PhD,Self-Employed,5443,English
12089,44,Male,Single,Suburban,Master,Employed,2025,English
12090,18,Male,Single,Urban,Middle school,Student,364,French
12091,39,Male,Married,Suburban,Master,Employed,3252,Spanish
12092,24,Male,Single,Rural,Master,Retired,3760,German
12093,34,Male,Married,Rural,Master,Employed,2167,German
12094,32,Female,Married,Urban,Bachelor,Employed,927,Spanish
12095,40,Female,Married,Rural,Bachelor,Employed,2260,Spanish
12096,36,Female,Married,Suburban,Master,Employed,3032,German
12097,45,Female,Married,Urban,Bachelor,Employed,2186,English
12098,30,Male,Single,Urban,PhD,Self-Employed,5797,German
12099,40,Male,Married,Urban,Bachelor,Employed,2218,Spanish
12100,36,Male,Married,Urban,Professional Certification,Self-Employed,7315,French
12101,21,Male,Single,Rural,Bachelor,Employed,1440,English
12102,27,Female,Single,Urban,Master,Unemployed,1645,Spanish
12103,33,Male,Single,Rural,Professional Certification,Unemployed,7548,French
12104,43,Male,Married,Suburban,Bachelor,Self-Employed,801,Spanish
12105,38,Male,Single,Suburban,Bachelor,Employed,2027,French
12106,25,Male,Married,Suburban,Master,Employed,3293,French
12107,33,Female,Married,Urban,Professional Certification,Self-Employed,6949,English
12108,51,Female,Divorced,Rural,Bachelor,Employed,2258,French
12109,35,Male,Married,Rural,Bachelor,Employed,2241,English
12110,32,Female,Married,Urban,Bachelor,Self-Employed,1684,German
12111,38,Male,Single,Suburban,Master,Employed,2401,French
12112,41,Female,Divorced,Suburban,Bachelor,Employed,884,French
12113,31,Male,Married,Suburban,PhD,Self-Employed,4462,French
12114,39,Female,Divorced,Urban,Bachelor,Employed,1117,Spanish
12115,32,Male,Married,Suburban,Bachelor,Self-Employed,712,Spanish
12116,40,Female,Married,Rural,Master,Employed,2484,Spanish
12117,36,Male,Married,Urban,PhD,Employed,4104,French
12118,38,Female,Married,Suburban,PhD,Employed,3578,English
12119,28,Male,Single,Urban,Master,Employed,2926,Spanish
12120,28,Female,Married,Urban,Master,Self-Employed,3105,German
12121,42,Female,Married,Suburban,Master,Employed,2202,Spanish
12122,34,Male,Married,Rural,Bachelor,Employed,1585,Spanish
12123,37,Male,Married,Urban,Professional Certification,Employed,7770,French
12124,32,Male,Married,Rural,Bachelor,Employed,1750,Spanish
12125,42,Male,Married,Rural,Bachelor,Unemployed,1318,English
12126,30,Male,Married,Rural,Master,Self-Employed,2897,German
12127,33,Male,Single,Rural,Master,Employed,2506,English
12128,41,Female,Married,Urban,Professional Certification,Employed,5251,English
12129,44,Female,Married,Suburban,Bachelor,Employed,1901,German
12130,30,Female,Single,Urban,Master,Employed,3532,Spanish
12131,50,Female,Married,Urban,Bachelor,Employed,1334,English
12132,37,Male,Single,Urban,Master,Self-Employed,2610,Spanish
12133,26,Male,Married,Suburban,Master,Employed,2524,English
12134,37,Female,Single,Suburban,Professional Certification,Employed,7988,English
12135,31,Female,Married,Urban,Bachelor,Employed,1253,French
12136,38,Female,Married,Suburban,Bachelor,Employed,1303,English
12137,34,Female,Single,Rural,Bachelor,Self-Employed,777,English
12138,35,Male,Single,Rural,Bachelor,Employed,1477,German
12139,27,Male,Single,Rural,PhD,Employed,3631,English
12140,42,Female,Married,Rural,Master,Self-Employed,3216,German
12141,25,Female,Married,Suburban,Master,Employed,2503,Spanish
12142,26,Male,Single,Suburban,Bachelor,Employed,725,German
12143,37,Male,Married,Urban,Bachelor,Self-Employed,1334,English
12144,47,Female,Married,Suburban,Bachelor,Self-Employed,1721,French
12145,32,Female,Married,Rural,Professional Certification,Employed,6139,German
12146,40,Male,Married,Suburban,Professional Certification,Employed,6867,German
12147,43,Female,Single,Rural,Master,Employed,3008,French
12148,41,Female,Single,Urban,Bachelor,Employed,1780,English
12149,32,Female,Single,Rural,Bachelor,Employed,2259,German
12150,26,Female,Single,Urban,Master,Self-Employed,1618,German
12151,18,Male,Single,Suburban,High School,Student,583,Spanish
12152,32,Male,Single,Urban,Master,Employed,1728,French
12153,44,Female,Single,Urban,Bachelor,Self-Employed,1789,German
12154,26,Female,Single,Urban,Master,Self-Employed,2068,German
12155,40,Female,Married,Rural,Bachelor,Self-Employed,1284,Spanish
12156,27,Female,Married,Suburban,Master,Self-Employed,3457,German
12157,35,Male,Single,Urban,Master,Employed,2971,Spanish
12158,40,Male,Married,Rural,Bachelor,Employed,1082,German
12159,29,Male,Single,Urban,Bachelor,Employed,1141,Spanish
12160,36,Male,Single,Rural,Bachelor,Self-Employed,1006,Spanish
12161,31,Male,Married,Suburban,Master,Employed,3200,French
12162,40,Male,Married,Urban,Bachelor,Employed,1582,Spanish
12163,36,Female,Married,Urban,Master,Employed,2333,French
12164,35,Female,Married,Suburban,Master,Employed,2202,Spanish
12165,47,Female,Married,Suburban,Master,Employed,2566,German
12166,40,Male,Married,Urban,Master,Employed,1751,Spanish
12167,29,Male,Single,Suburban,Master,Employed,3269,German
12168,34,Female,Married,Rural,Bachelor,Self-Employed,1223,German
12169,34,Male,Married,Rural,Bachelor,Employed,796,Spanish
12170,35,Male,Married,Rural,PhD,Employed,6602,English
12171,55,Female,Married,Urban,Bachelor,Employed,1361,Spanish
12172,37,Female,Married,Rural,Master,Employed,3414,Spanish
12173,18,Male,Single,Urban,Middle school,Student,328,Spanish
12174,30,Male,Single,Urban,Master,Employed,2163,English
12175,19,Male,Single,Urban,High School,Student,594,English
12176,32,Female,Married,Suburban,Bachelor,Employed,1917,Spanish
12177,19,Male,Single,Rural,High School,Student,487,English
12178,28,Male,Single,Urban,Master,Employed,2911,French
12179,22,Female,Single,Suburban,Master,Student,3345,English
12180,38,Male,Single,Rural,Bachelor,Employed,961,French
12181,35,Female,Married,Suburban,Bachelor,Employed,2031,German
12182,37,Male,Married,Suburban,Master,Employed,3395,English
12183,34,Female,Single,Suburban,Master,Self-Employed,1842,English
12184,23,Male,Single,Urban,Bachelor,Retired,1404,Spanish
12185,39,Female,Married,Suburban,PhD,Employed,4191,German
12186,50,Male,Divorced,Suburban,Bachelor,Employed,905,German
12187,38,Female,Married,Rural,Bachelor,Employed,893,German
12188,31,Male,Married,Rural,Master,Employed,2692,English
12189,23,Male,Single,Urban,Master,Retired,2249,Spanish
12190,27,Female,Single,Suburban,Master,Self-Employed,1662,French
12191,38,Male,Married,Urban,PhD,Employed,6650,French
12192,43,Male,Married,Rural,Bachelor,Employed,1031,English
12193,37,Female,Married,Suburban,Master,Employed,2838,English
12194,41,Male,Married,Suburban,PhD,Employed,4785,French
12195,40,Male,Married,Suburban,Bachelor,Employed,2288,German
12196,39,Male,Single,Suburban,Professional Certification,Employed,5392,French
12197,29,Male,Married,Suburban,Master,Self-Employed,2853,German
12198,36,Male,Married,Rural,Bachelor,Employed,1693,English
12199,28,Female,Married,Suburban,Bachelor,Employed,1530,French
12200,35,Female,Single,Rural,Bachelor,Employed,2059,Spanish
12201,37,Female,Married,Rural,Master,Unemployed,1810,Spanish
12202,48,Female,Single,Rural,Bachelor,Self-Employed,1619,English
12203,24,Female,Single,Rural,Master,Retired,3354,English
12204,38,Female,Single,Rural,Bachelor,Employed,1281,Spanish
12205,46,Female,Married,Rural,Bachelor,Employed,782,Spanish
12206,41,Female,Married,Suburban,PhD,Employed,5757,Spanish
12207,41,Female,Single,Rural,Bachelor,Self-Employed,1216,German
12208,39,Male,Single,Suburban,Master,Employed,1743,French
12209,45,Male,Single,Rural,Bachelor,Employed,810,English
12210,26,Female,Married,Urban,Master,Unemployed,3157,English
12211,23,Female,Single,Rural,Master,Retired,3756,English
12212,34,Female,Married,Suburban,Bachelor,Self-Employed,1325,Spanish
12213,18,Female,Single,Rural,High School,Employed,310,French
12214,44,Male,Single,Urban,Master,Employed,1545,French
12215,44,Male,Married,Urban,Bachelor,Employed,2063,German
12216,31,Female,Married,Urban,Bachelor,Employed,865,French
12217,32,Female,Married,Suburban,Master,Employed,2005,German
12218,34,Female,Single,Urban,Bachelor,Employed,824,French
12219,35,Male,Married,Suburban,Bachelor,Employed,2138,German
12220,36,Female,Married,Rural,Bachelor,Employed,2068,English
12221,39,Male,Single,Rural,Master,Employed,1736,French
12222,33,Female,Single,Suburban,Bachelor,Employed,2142,Spanish
12223,42,Female,Single,Rural,PhD,Unemployed,4740,German
12224,38,Male,Single,Rural,PhD,Employed,6939,English
12225,30,Male,Married,Urban,Master,Employed,3389,French
12226,45,Female,Married,Suburban,Master,Self-Employed,3513,Spanish
12227,24,Male,Single,Rural,Master,Retired,3442,Spanish
12228,34,Female,Married,Urban,Professional Certification,Employed,7286,German
12229,42,Male,Divorced,Urban,Bachelor,Employed,1501,German
12230,29,Male,Married,Rural,Master,Unemployed,3665,English
12231,37,Female,Married,Rural,Bachelor,Self-Employed,912,English
12232,39,Female,Single,Urban,Bachelor,Self-Employed,1195,English
12233,28,Male,Married,Urban,Bachelor,Self-Employed,1538,French
12234,34,Male,Married,Urban,Bachelor,Unemployed,2207,French
12235,33,Female,Married,Rural,Bachelor,Self-Employed,1574,Spanish
12236,30,Female,Married,Rural,PhD,Employed,5098,French
12237,53,Male,Divorced,Rural,Bachelor,Employed,945,English
12238,28,Male,Single,Suburban,Master,Self-Employed,2039,French
12239,43,Male,Divorced,Urban,Bachelor,Employed,1364,Spanish
12240,31,Male,Married,Suburban,Master,Employed,2278,French
12241,26,Female,Married,Rural,PhD,Unemployed,5962,German
12242,35,Female,Married,Rural,Bachelor,Employed,1420,Spanish
12243,40,Female,Single,Suburban,Master,Employed,2406,German
12244,42,Male,Married,Rural,Bachelor,Employed,1011,Spanish
12245,47,Male,Married,Suburban,Bachelor,Self-Employed,1994,German
12246,58,Female,Divorced,Urban,Bachelor,Employed,909,Spanish
12247,37,Female,Married,Rural,Bachelor,Employed,1750,German
12248,29,Male,Single,Urban,PhD,Self-Employed,6629,Spanish
12249,38,Female,Married,Rural,Bachelor,Unemployed,2274,Spanish
12250,32,Female,Married,Urban,Professional Certification,Employed,7136,German
12251,42,Male,Married,Urban,Bachelor,Employed,1465,English
12252,24,Male,Single,Suburban,Master,Retired,2659,English
12253,53,Female,Single,Urban,Master,Employed,2769,Spanish
12254,41,Female,Married,Urban,Bachelor,Employed,1745,German
12255,21,Female,Single,Rural,Bachelor,Employed,824,English
12256,29,Male,Married,Urban,Bachelor,Self-Employed,720,English
12257,41,Female,Single,Urban,Bachelor,Unemployed,737,French
12258,44,Male,Married,Urban,Bachelor,Employed,715,Spanish
12259,24,Female,Single,Rural,Master,Retired,2282,French
12260,40,Female,Married,Rural,Professional Certification,Employed,5649,French
12261,19,Female,Single,Rural,High School,Student,526,English
12262,34,Male,Single,Suburban,Bachelor,Employed,800,English
12263,43,Male,Married,Suburban,Master,Unemployed,3240,German
12264,30,Female,Single,Rural,Master,Employed,3351,Spanish
12265,22,Female,Single,Suburban,PhD,Student,3994,French
12266,36,Female,Married,Rural,Master,Employed,2834,French
12267,30,Male,Married,Urban,Master,Employed,3772,German
12268,40,Female,Married,Urban,Master,Self-Employed,1686,English
12269,27,Female,Divorced,Suburban,Master,Employed,2651,French
12270,28,Male,Married,Urban,Master,Self-Employed,3855,German
12271,18,Female,Single,Rural,High School,Student,363,English
12272,36,Female,Married,Urban,Master,Employed,3216,German
12273,33,Female,Divorced,Rural,PhD,Employed,4013,French
12274,25,Female,Divorced,Urban,Master,Employed,3828,German
12275,36,Female,Single,Rural,Bachelor,Unemployed,1581,English
12276,43,Female,Single,Suburban,Master,Unemployed,3560,French
12277,33,Female,Married,Suburban,Bachelor,Employed,1634,English
12278,37,Female,Married,Rural,Master,Employed,3205,Spanish
12279,37,Female,Married,Rural,Bachelor,Employed,1820,German
12280,25,Female,Married,Rural,Master,Employed,3456,Spanish
12281,51,Female,Married,Suburban,Master,Employed,3078,German
12282,31,Male,Married,Rural,Master,Self-Employed,1517,French
12283,40,Female,Married,Urban,Master,Employed,2497,French
12284,41,Female,Married,Suburban,Professional Certification,Employed,6924,Spanish
12285,33,Female,Married,Urban,Bachelor,Employed,1442,Spanish
12286,39,Male,Single,Rural,PhD,Employed,5924,English
12287,36,Male,Married,Urban,Bachelor,Employed,1549,German
12288,23,Male,Single,Urban,Master,Retired,2388,English
12289,32,Female,Married,Urban,Professional Certification,Unemployed,5147,German
12290,30,Male,Married,Rural,Master,Employed,2816,English
12291,31,Female,Married,Suburban,Bachelor,Employed,1152,German
12292,24,Male,Single,Urban,PhD,Retired,5050,English
12293,44,Male,Married,Urban,Bachelor,Employed,1537,French
12294,47,Female,Divorced,Suburban,Bachelor,Employed,1975,French
12295,42,Male,Married,Rural,Professional Certification,Self-Employed,7622,French
12296,45,Male,Married,Rural,Bachelor,Employed,1099,German
12297,32,Male,Married,Rural,Master,Employed,2132,German
12298,29,Female,Single,Suburban,PhD,Self-Employed,6017,Spanish
12299,28,Female,Married,Rural,Bachelor,Employed,1234,English
12300,40,Male,Single,Urban,Bachelor,Employed,1239,English
12301,36,Male,Married,Urban,Bachelor,Employed,761,English
12302,34,Male,Married,Urban,Bachelor,Unemployed,1467,French
12303,45,Female,Married,Urban,Master,Self-Employed,3102,English
12304,38,Male,Married,Rural,Master,Employed,2931,French
12305,28,Female,Married,Urban,Master,Self-Employed,1653,German
12306,29,Female,Single,Rural,PhD,Self-Employed,5345,Spanish
12307,40,Female,Single,Rural,Master,Unemployed,3875,German
12308,43,Female,Single,Rural,Bachelor,Self-Employed,2109,Spanish
12309,39,Female,Married,Urban,Bachelor,Employed,1326,Spanish
12310,50,Male,Single,Urban,Bachelor,Employed,1379,German
12311,48,Male,Divorced,Rural,Master,Employed,2654,Spanish
12312,38,Female,Married,Suburban,Bachelor,Unemployed,712,German
12313,28,Male,Married,Urban,Master,Employed,3344,French
12314,24,Male,Single,Urban,Master,Retired,2945,French
12315,31,Male,Married,Urban,Master,Employed,2551,Spanish
12316,41,Male,Married,Urban,PhD,Employed,4202,German
12317,49,Female,Married,Rural,Bachelor,Employed,2173,English
12318,38,Male,Married,Rural,PhD,Self-Employed,3383,French
12319,44,Male,Married,Suburban,Bachelor,Self-Employed,1796,Spanish
12320,33,Female,Married,Suburban,PhD,Employed,6288,English
12321,39,Female,Married,Suburban,Master,Employed,2395,Spanish
12322,41,Female,Married,Urban,Bachelor,Employed,833,Spanish
12323,19,Female,Single,Rural,High School,Employed,553,English
12324,31,Male,Married,Urban,Master,Self-Employed,2968,German
12325,42,Male,Married,Urban,PhD,Self-Employed,6588,French
12326,37,Male,Divorced,Urban,Bachelor,Employed,1307,German
12327,25,Male,Single,Urban,Master,Employed,2241,French
12328,18,Female,Single,Rural,High School,Employed,321,Spanish
12329,32,Male,Married,Urban,Bachelor,Employed,1462,German
12330,34,Female,Single,Suburban,Bachelor,Unemployed,2070,English
12331,27,Female,Married,Urban,Master,Employed,3725,French
12332,36,Female,Single,Suburban,Professional Certification,Employed,6559,English
12333,39,Male,Married,Rural,Bachelor,Unemployed,1495,German
12334,40,Female,Single,Suburban,Bachelor,Unemployed,980,German
12335,18,Male,Single,Suburban,High School,Student,417,English
12336,24,Male,Single,Rural,PhD,Retired,6212,French
12337,32,Male,Single,Suburban,PhD,Self-Employed,6872,French
12338,39,Female,Divorced,Rural,Bachelor,Self-Employed,2042,Spanish
12339,38,Male,Single,Rural,Bachelor,Employed,1059,French
12340,38,Female,Married,Urban,Bachelor,Employed,1048,English
12341,31,Female,Single,Urban,Bachelor,Employed,702,French
12342,32,Female,Married,Rural,Master,Employed,3114,English
12343,29,Male,Married,Rural,Master,Unemployed,3091,Spanish
12344,41,Female,Single,Rural,Master,Employed,2185,English
12345,27,Female,Married,Rural,Master,Employed,2550,French
12346,41,Male,Married,Suburban,Professional Certification,Employed,6919,Spanish
12347,36,Female,Married,Urban,Master,Unemployed,3109,Spanish
12348,34,Male,Married,Rural,Bachelor,Employed,2086,English
12349,29,Female,Married,Suburban,Master,Self-Employed,2217,German
