customer_id,monthly_call_count,monthly_call_duration,international_call_duration,call_drop_count,sms_usage_per_month
14652,34,668,86,25,25
14653,23,676,70,12,93
14654,90,306,60,13,44
14655,101,247,56,22,48
14656,161,699,14,27,47
14657,195,484,36,15,87
14658,38,470,52,13,66
14659,109,273,12,24,19
14660,121,512,6,17,13
14661,42,259,78,7,16
14662,153,626,1,12,71
14663,78,520,60,19,10
14664,155,129,67,29,70
14665,157,93,32,12,63
14666,95,233,63,25,72
14667,65,153,89,28,42
14668,58,271,48,2,50
14669,158,417,30,18,32
14670,113,192,49,0,83
14671,195,692,12,3,34
14672,102,612,29,3,87
14673,82,88,66,17,68
14674,34,95,63,3,76
14675,151,298,89,20,66
14676,124,378,64,12,55
14677,118,374,76,29,73
14678,185,276,37,7,30
14679,124,358,41,10,51
14680,149,155,86,20,74
14681,179,329,33,12,33
14682,182,550,94,3,58
14683,45,247,21,6,87
14684,189,246,83,27,36
14685,20,67,26,14,16
14686,105,231,90,12,74
14687,22,296,55,11,45
14688,106,174,32,25,30
14689,42,413,7,25,79
14690,136,542,75,29,45
14691,66,658,70,26,73
14692,126,520,40,16,20
14693,53,631,70,23,10
14694,64,274,31,14,85
14695,167,323,9,5,67
14696,172,69,31,22,54
14697,148,463,53,3,77
14698,150,107,58,6,29
14699,71,267,36,21,87
14700,151,410,31,11,25
14701,137,162,55,8,16
14702,87,141,12,2,47
14703,46,536,32,6,29
14704,153,510,17,22,35
14705,174,118,29,24,71
14706,129,417,67,18,54
14707,154,95,19,21,74
14708,182,146,58,26,29
14709,105,274,88,11,30
14710,117,507,22,10,28
14711,165,212,47,25,71
14712,115,391,68,11,29
14713,163,73,31,24,13
14714,94,614,33,1,40
14715,127,419,0,5,70
14716,76,435,72,9,76
14717,116,680,75,17,97
14718,104,659,46,28,62
14719,39,542,12,21,68
14720,143,306,95,20,24
14721,32,349,76,28,83
14722,150,144,93,25,99
14723,175,301,46,17,71
14724,168,380,55,26,16
14725,84,657,87,2,63
14726,171,666,3,18,72
14727,155,625,63,24,83
14728,83,687,66,25,65
14729,130,366,54,28,96
14730,110,170,32,9,76
14731,172,311,44,6,61
14732,70,210,53,10,71
14733,139,394,12,5,79
14734,128,401,21,11,61
14735,39,672,51,16,44
14736,192,402,60,21,74
14737,179,506,63,0,95
14738,23,389,64,12,62
14739,162,569,81,20,75
14740,58,83,9,3,70
14741,118,263,15,3,78
14742,84,105,59,16,69
14743,96,445,78,6,97
14744,91,146,27,7,75
14745,125,188,8,26,82
14746,67,62,62,21,53
14747,137,503,83,0,60
14748,112,400,78,27,75
14749,32,366,86,14,85
14750,160,469,0,12,76
14751,107,559,29,1,77
14752,95,604,19,5,86
14753,181,454,93,16,21
14754,98,532,95,10,84
14755,107,618,21,12,60
14756,60,86,65,22,67
14757,53,445,13,1,63
14758,119,525,87,23,52
14759,126,503,9,23,95
14760,86,384,26,24,27
14761,33,239,56,2,60
14762,74,311,15,4,80
14763,115,226,60,10,35
14764,48,446,18,22,23
14765,128,201,31,11,17
14766,132,630,32,5,23
14767,111,645,47,24,65
14768,56,351,57,16,43
14769,49,225,94,16,65
14770,102,149,75,18,40
14771,71,177,76,3,20
14772,188,339,30,8,33
14773,118,630,49,7,80
14774,50,274,93,15,66
14775,137,445,26,10,31
14776,168,455,65,21,26
14777,162,380,82,19,29
14778,178,378,63,12,94
14779,107,420,44,25,17
14780,28,75,29,6,92
14781,133,511,34,3,26
14782,47,263,53,18,68
14783,86,220,74,7,71
14784,93,530,14,17,39
14785,102,76,94,0,48
14786,127,79,80,21,72
14787,189,338,5,4,11
14788,38,389,29,13,61
14789,176,560,64,28,80
14790,78,422,82,7,69
14791,88,541,11,15,83
14792,74,564,16,26,17
14793,168,570,87,6,58
14794,194,234,15,29,12
14795,156,635,9,20,51
14796,99,197,37,12,67
14797,171,300,12,28,54
14798,27,246,19,15,32
14799,39,610,5,5,90
14800,187,614,74,6,30
14801,71,402,24,10,99
14802,165,213,99,1,32
14803,33,245,86,19,71
14804,196,177,98,13,46
14805,189,597,46,1,89
14806,103,553,31,24,43
14807,120,159,30,29,54
14808,94,397,74,9,48
14809,139,485,13,7,54
14810,181,253,74,19,54
14811,23,463,52,6,62
14812,169,416,4,19,22
14813,107,201,6,6,35
14814,148,662,86,14,54
14815,133,201,41,4,17
14816,50,541,69,3,35
14817,141,226,90,6,46
14818,156,396,2,22,15
14819,134,248,5,26,47
14820,189,611,97,2,95
14821,122,639,8,18,43
14822,175,477,61,8,62
14823,71,420,80,25,87
14824,107,400,70,8,21
14825,122,117,90,24,48
14826,36,681,31,23,12
14827,29,368,8,6,37
14828,141,470,98,23,11
14829,28,76,14,26,53
14830,137,371,35,27,27
14831,39,458,89,17,85
14832,37,179,81,18,61
14833,186,497,77,2,88
14834,36,154,95,4,96
14835,36,581,98,22,76
14836,186,682,45,16,76
14837,141,567,26,9,36
14838,85,108,30,16,39
14839,167,133,48,20,68
14840,105,225,22,18,16
14841,81,640,75,8,12
14842,78,676,37,12,92
14843,126,116,68,26,79
14844,44,490,94,21,73
14845,153,197,59,20,43
14846,165,401,94,17,61
14847,64,285,16,7,61
14848,69,71,71,25,27
14849,36,606,7,15,59
14850,151,634,29,14,58
14851,29,560,5,1,14
14852,88,508,68,15,56
14853,99,355,67,28,95
14854,134,386,89,28,20
14855,43,626,11,25,50
14856,117,686,1,5,70
14857,150,532,40,20,46
14858,168,538,38,27,80
14859,131,104,10,9,12
14860,177,149,80,29,73
14861,44,691,51,1,70
14862,73,456,34,18,40
14863,62,600,0,3,93
14864,43,499,36,5,49
14865,43,196,23,27,84
14866,197,576,35,6,97
14867,86,583,56,16,17
14868,61,75,29,25,35
14869,143,407,95,5,58
14870,180,189,32,12,35
14871,151,569,32,0,47
14872,48,581,40,21,44
14873,28,306,69,28,47
14874,90,449,64,2,74
14875,106,195,85,18,78
14876,146,530,8,5,30
14877,28,318,49,18,98
14878,120,458,4,11,78
14879,158,260,54,18,19
14880,140,79,48,18,12
14881,142,537,72,22,67
14882,60,263,9,9,68
14883,51,304,28,24,53
14884,101,95,94,27,21
14885,163,620,44,23,68
14886,111,665,13,15,79
14887,34,604,34,14,21
14888,170,82,25,8,70
14889,195,580,22,6,88
14890,192,137,36,17,10
14891,108,479,37,16,85
14892,71,176,15,17,79
14893,166,466,46,18,69
14894,193,105,83,14,66
14895,49,557,68,7,67
14896,106,483,92,0,43
14897,184,410,9,12,23
14898,194,544,39,11,56
14899,163,250,74,19,39
14900,51,431,64,23,40
14901,198,543,4,16,63
14902,34,458,76,15,30
14903,154,654,2,24,32
14904,137,627,42,28,88
14905,185,407,56,29,13
14906,41,660,47,25,61
14907,52,84,92,21,45
14908,174,497,28,6,18
14909,116,186,36,1,62
14910,41,285,49,10,92
14911,96,552,88,11,16
14912,103,467,80,14,29
14913,197,422,99,12,25
14914,106,120,9,24,51
14915,68,288,68,1,68
14916,184,381,88,19,73
14917,22,60,2,22,79
14918,105,237,68,9,10
14919,96,108,6,27,19
14920,74,647,43,6,82
14921,41,209,91,28,39
14922,162,631,90,29,27
14923,191,624,28,26,47
14924,157,650,67,11,38
14925,197,453,70,2,57
14926,137,612,29,16,30
14927,155,521,88,0,81
14928,66,536,42,15,71
14929,128,267,94,14,81
14930,25,219,5,24,86
14931,131,524,36,25,89
14932,77,588,29,15,47
14933,123,249,83,13,97
14934,60,546,35,16,76
14935,56,566,2,10,69
14936,196,82,50,17,72
14937,66,198,52,29,67
14938,100,514,67,25,28
14939,139,426,32,21,65
14940,24,464,11,25,15
14941,71,694,55,1,90
14942,196,339,4,16,72
14943,99,147,37,0,15
14944,170,265,13,8,97
14945,39,195,7,20,32
14946,178,572,38,20,13
14947,61,473,44,0,70
14948,156,619,46,24,79
14949,154,255,4,27,85
14950,133,282,82,6,60
14951,162,506,68,3,28
14952,60,163,79,16,29
14953,179,119,90,11,21
14954,163,185,2,27,91
14955,175,630,52,2,54
14956,75,436,15,7,18
14957,97,534,44,3,24
14958,125,353,91,20,69
14959,42,573,80,17,20
14960,190,176,54,3,10
14961,112,680,93,6,92
14962,128,484,82,27,70
14963,50,400,7,18,91
14964,120,135,35,7,93
14965,37,587,29,15,91
14966,59,519,34,11,44
14967,104,654,99,13,57
14968,107,261,91,14,76
14969,66,279,68,15,82
14970,70,643,2,14,43
14971,196,108,72,2,81
14972,45,576,74,15,31
14973,35,693,56,9,26
14974,30,680,15,5,39
14975,171,154,60,8,37
14976,107,657,56,27,88
14977,25,473,69,9,49
14978,74,67,84,15,72
14979,36,294,48,28,32
14980,53,546,54,5,64
14981,50,603,83,5,34
14982,80,661,80,17,86
14983,127,431,10,16,80
14984,89,254,17,10,73
14985,136,250,26,2,33
14986,119,576,64,22,50
14987,84,632,59,8,19
14988,101,693,98,2,67
14989,133,545,40,6,77
14990,139,361,29,2,17
14991,57,585,21,17,61
14992,28,312,6,10,51
14993,156,627,90,1,54
14994,121,322,60,7,14
14995,54,62,29,23,84
14996,30,279,60,14,56
14997,95,224,51,22,50
14998,190,396,85,10,18
14999,56,455,42,23,95
15000,54,325,26,9,35
15001,110,616,96,17,13
15002,196,633,1,8,19
15003,35,604,10,0,47
15004,187,603,79,29,13
15005,96,449,17,28,76
15006,170,159,43,4,49
15007,147,138,36,0,99
15008,154,613,12,5,95
15009,145,181,60,0,69
15010,120,572,78,22,54
15011,108,144,17,29,98
15012,60,174,29,14,60
15013,74,656,23,23,15
15014,194,291,38,7,84
15015,29,181,52,8,23
15016,149,377,39,3,49
15017,46,115,9,8,62
15018,164,579,71,23,89
15019,97,615,72,27,10
15020,99,83,77,11,89
15021,154,437,45,18,76
15022,118,329,63,27,34
15023,118,449,40,19,18
15024,36,618,89,23,31
15025,31,695,31,18,94
15026,73,119,71,20,82
15027,51,265,94,17,38
15028,189,309,24,10,12
15029,30,569,72,17,19
15030,143,72,96,15,33
15031,38,317,79,6,83
15032,113,583,2,27,23
15033,49,255,35,5,77
15034,31,383,48,0,35
15035,172,101,77,14,70
15036,138,282,22,17,78
15037,51,648,69,24,18
15038,93,593,78,20,59
15039,132,108,28,27,66
15040,163,316,64,2,78
15041,179,120,61,7,83
15042,69,396,87,11,28
15043,192,511,4,6,26
15044,116,77,56,28,15
15045,82,497,84,17,75
15046,63,127,87,10,23
15047,99,155,98,5,28
15048,198,514,26,26,41
15049,130,170,66,7,38
15050,60,419,71,18,12
15051,148,321,68,26,19
15052,153,270,99,20,42
15053,37,546,87,19,90
15054,162,692,14,0,50
15055,22,265,5,25,79
15056,60,412,98,16,82
15057,129,309,83,7,77
15058,179,560,98,7,50
15059,147,384,18,2,60
15060,33,346,34,0,82
15061,99,226,16,6,12
15062,43,430,48,13,33
15063,35,553,77,12,67
15064,105,661,45,4,52
15065,158,362,19,27,73
15066,50,408,62,13,34
15067,152,409,83,27,47
15068,131,403,72,26,43
15069,112,285,92,24,59
15070,146,266,28,20,23
15071,68,105,38,21,62
15072,24,208,75,0,44
15073,85,641,43,13,84
15074,68,157,89,14,40
15075,21,497,8,24,50
15076,72,275,66,25,72
15077,147,504,21,1,12
15078,32,454,44,6,65
15079,119,628,9,28,99
15080,181,319,40,29,41
15081,180,151,39,2,66
15082,33,587,2,10,62
15083,66,469,81,26,23
15084,46,254,37,15,76
15085,30,138,76,13,78
15086,169,287,0,3,22
15087,142,354,8,24,82
15088,108,433,15,17,78
15089,21,94,85,23,81
15090,47,684,86,25,38
15091,125,211,6,19,75
15092,25,521,22,17,25
15093,140,319,83,18,22
15094,183,698,42,13,27
15095,46,483,17,7,23
15096,107,61,33,8,28
15097,148,555,58,20,97
15098,65,268,99,9,70
15099,143,612,91,19,14
15100,150,650,97,17,79
15101,146,572,45,22,35
15102,53,134,74,20,69
15103,123,464,90,21,53
15104,144,269,98,20,89
15105,113,84,63,11,22
15106,80,457,20,11,66
15107,163,221,96,4,38
15108,103,377,55,28,65
15109,156,142,73,15,72
15110,105,535,40,28,35
15111,74,205,69,15,55
15112,154,160,81,8,80
15113,130,170,64,26,50
15114,127,259,78,12,88
15115,81,316,51,9,64
15116,122,628,46,4,38
15117,171,436,77,5,12
15118,135,403,18,10,55
15119,141,142,99,18,69
15120,48,166,86,13,78
15121,68,345,29,26,64
15122,158,229,27,21,32
15123,52,504,5,8,73
15124,85,143,80,29,86
15125,185,422,76,12,49
15126,159,83,93,23,18
15127,130,88,91,9,43
15128,158,452,35,13,20
15129,70,321,36,3,13
15130,139,428,20,0,58
15131,106,62,79,16,33
15132,75,182,25,12,99
15133,134,82,76,11,95
15134,72,543,62,25,52
15135,180,571,0,4,71
15136,58,673,50,11,90
15137,183,206,48,23,39
15138,35,249,73,4,96
15139,102,693,97,21,29
15140,77,586,59,16,38
15141,24,299,10,2,68
15142,180,134,52,18,33
15143,111,461,98,5,88
15144,77,233,22,24,16
15145,102,147,26,6,73
15146,23,241,6,18,35
15147,121,637,11,29,97
15148,78,435,47,0,67
15149,140,459,80,10,25
15150,65,176,39,25,74
15151,130,567,10,0,70
15152,175,467,39,2,52
15153,102,122,33,8,68
15154,122,334,8,8,42
15155,64,164,20,21,96
15156,157,210,20,6,63
15157,23,501,2,21,37
15158,51,170,80,18,49
15159,193,462,94,9,42
15160,34,292,64,28,87
15161,159,357,18,1,16
15162,110,585,49,22,16
15163,174,397,5,11,30
15164,167,501,24,28,55
15165,162,101,6,13,60
15166,114,343,56,3,48
15167,97,283,95,18,41
15168,160,183,64,22,85
15169,164,432,14,19,35
15170,45,60,44,28,32
15171,42,518,45,5,20
15172,75,540,49,0,71
15173,33,254,79,17,37
15174,65,488,8,21,43
15175,121,455,74,5,43
15176,108,416,26,21,92
15177,167,622,72,4,82
15178,122,89,2,13,90
15179,199,522,74,18,49
15180,45,677,35,19,36
15181,179,124,50,22,76
15182,188,671,56,29,33
15183,134,338,79,8,99
15184,196,590,67,25,46
15185,171,513,40,6,16
15186,97,384,31,19,28
15187,168,605,77,7,63
15188,114,593,21,26,34
15189,23,168,23,9,22
15190,185,233,22,17,91
15191,194,680,11,25,32
15192,177,529,61,22,27
15193,62,489,1,24,92
15194,29,664,48,24,63
15195,199,135,68,16,97
15196,40,499,34,25,75
15197,57,98,97,4,67
15198,108,527,19,21,34
15199,185,330,51,19,66
15200,55,455,70,3,73
15201,91,687,26,22,31
15202,61,647,78,7,93
15203,170,521,18,14,16
15204,185,525,42,20,37
15205,189,569,1,21,93
15206,109,277,99,5,29
15207,134,623,93,15,57
15208,72,214,22,6,88
15209,161,591,12,13,51
15210,177,659,92,25,66
15211,40,325,55,18,34
15212,135,108,52,12,86
15213,40,85,78,10,49
15214,165,517,37,24,78
15215,135,494,89,9,36
15216,71,570,46,25,96
15217,183,222,59,9,59
15218,175,481,74,25,98
15219,52,119,39,28,49
15220,180,522,7,9,26
15221,129,293,5,27,59
15222,41,202,89,26,29
15223,47,378,66,23,86
15224,157,189,29,19,15
15225,27,412,41,12,43
15226,88,82,51,22,18
15227,56,460,77,22,74
15228,148,99,34,13,72
15229,148,404,28,26,59
15230,116,579,46,10,77
15231,138,682,18,28,46
15232,155,572,88,15,30
15233,120,123,62,12,26
15234,83,181,55,8,58
15235,77,676,35,14,26
15236,62,209,38,18,40
15237,61,200,35,0,76
15238,178,699,62,8,97
15239,90,470,38,18,70
15240,34,581,34,14,64
15241,111,565,34,6,89
15242,88,285,69,28,86
15243,80,300,19,3,18
15244,103,490,4,19,28
15245,109,600,51,2,25
15246,180,548,94,3,26
15247,27,151,72,21,58
15248,23,687,15,18,80
15249,46,536,30,1,24
15250,132,138,31,15,74
15251,86,79,19,26,33
15252,67,130,92,27,25
15253,161,643,20,24,68
15254,32,626,81,23,69
15255,171,357,29,4,95
15256,39,500,17,8,95
15257,112,637,53,24,83
15258,174,635,21,26,26
15259,109,418,47,20,75
15260,168,539,4,13,83
15261,139,124,7,15,66
15262,177,205,91,17,79
15263,141,440,75,8,93
15264,132,73,33,23,81
15265,176,400,10,0,62
15266,95,646,34,13,63
15267,133,522,93,5,81
15268,95,309,90,15,16
15269,178,178,7,21,37
15270,114,438,51,21,85
15271,94,113,0,3,95
15272,21,535,95,18,69
15273,159,338,19,24,12
15274,72,251,95,20,34
15275,125,288,40,16,47
15276,69,295,79,6,61
15277,57,371,56,17,64
15278,52,92,48,22,89
15279,174,633,15,18,96
15280,73,318,1,14,22
15281,75,384,22,2,57
15282,28,103,39,20,88
15283,166,546,5,2,11
15284,189,356,89,6,34
15285,85,490,81,23,24
15286,163,189,6,21,59
15287,182,501,77,27,15
15288,55,234,73,9,11
15289,176,636,46,10,63
15290,83,300,98,2,47
15291,189,160,29,6,63
15292,180,101,43,21,63
15293,62,241,24,11,56
15294,28,681,5,12,32
15295,87,634,17,12,73
15296,142,71,72,21,29
15297,87,433,14,27,99
15298,198,439,31,13,64
15299,59,288,27,20,87
15300,114,91,65,4,23
15301,67,230,34,28,45
15302,145,547,77,10,36
15303,28,118,46,9,37
15304,78,138,41,1,23
15305,46,533,35,5,37
15306,166,494,92,4,12
15307,71,491,80,3,11
15308,149,260,3,14,96
15309,197,286,40,15,10
15310,154,387,78,12,35
15311,29,327,62,5,24
15312,68,422,95,10,38
15313,164,628,62,22,78
15314,106,316,86,10,81
15315,162,605,90,15,87
15316,186,239,1,12,15
15317,96,109,8,10,42
15318,70,331,50,17,25
15319,38,305,94,12,77
15320,33,265,0,13,17
15321,78,410,36,0,66
15322,187,165,68,28,99
15323,126,193,62,2,74
15324,53,646,83,1,85
15325,81,693,68,7,26
15326,82,563,34,8,80
15327,134,342,46,16,54
15328,37,87,75,7,44
15329,96,466,70,21,53
15330,104,367,74,22,45
15331,119,476,26,3,33
15332,107,173,43,16,38
15333,152,271,47,23,60
15334,64,312,77,13,40
15335,123,141,99,28,71
15336,53,531,7,16,43
15337,128,269,55,3,37
15338,87,326,98,13,82
15339,22,108,96,26,16
15340,132,105,88,18,62
15341,143,242,13,28,57
15342,148,345,97,0,35
15343,127,360,80,27,29
15344,54,176,39,16,93
15345,195,548,15,8,34
15346,195,354,15,0,59
15347,40,522,26,3,29
15348,190,209,71,29,33
15349,57,224,75,3,16
15350,199,447,36,2,71
15351,132,600,25,11,30
15352,132,209,25,16,10
15353,24,449,17,4,89
15354,55,102,41,20,79
15355,62,336,27,3,54
15356,139,656,10,23,62
15357,158,158,56,22,42
15358,133,387,25,29,24
15359,175,161,23,16,30
15360,156,373,66,6,80
15361,36,673,82,18,36
15362,151,326,29,11,69
15363,65,157,84,13,34
15364,170,682,69,25,94
15365,143,128,9,19,51
15366,63,112,45,28,98
15367,193,204,87,0,20
15368,34,692,10,12,51
15369,147,354,31,14,84
15370,146,432,71,3,12
15371,33,549,44,15,43
15372,131,270,74,14,91
15373,52,565,20,8,80
15374,32,117,54,22,31
15375,118,383,83,1,97
15376,180,416,66,3,69
15377,113,315,71,15,73
15378,33,555,77,27,49
15379,194,466,53,4,21
15380,58,258,96,10,55
15381,84,437,54,13,64
15382,147,140,10,24,59
15383,151,292,52,13,29
15384,90,449,9,5,65
15385,88,267,60,27,47
15386,67,532,99,28,72
15387,31,481,82,0,66
15388,81,418,31,7,33
15389,180,98,86,10,48
15390,97,496,39,0,44
15391,156,233,19,28,16
15392,135,88,5,4,93
15393,198,256,68,27,94
15394,26,447,80,18,69
15395,196,461,91,19,26
15396,131,620,90,3,80
15397,103,222,13,11,61
15398,182,661,74,18,20
15399,91,584,92,22,77
15400,153,438,25,28,92
15401,97,416,87,10,64
15402,132,163,83,17,46
15403,29,506,20,23,74
15404,103,692,32,25,87
15405,195,693,73,9,51
15406,130,99,84,9,75
15407,43,396,17,5,44
15408,103,535,80,0,86
15409,52,593,79,28,98
15410,115,342,11,26,48
15411,197,273,84,10,64
15412,143,219,54,12,65
15413,100,522,67,21,48
15414,139,297,14,24,42
15415,105,316,54,24,51
15416,170,131,89,8,68
15417,128,495,41,25,69
15418,165,107,34,22,97
15419,80,340,73,3,38
15420,193,271,39,15,87
15421,100,656,72,24,77
15422,115,519,46,24,57
15423,67,529,72,26,72
15424,182,282,55,25,68
15425,84,205,41,19,43
15426,100,404,41,13,24
15427,144,227,40,12,93
15428,133,631,30,22,70
15429,69,143,32,23,81
15430,100,682,88,0,22
15431,101,545,77,15,55
15432,97,321,82,25,86
15433,145,327,71,9,93
15434,162,294,99,2,57
15435,82,431,16,23,93
15436,148,300,6,26,12
15437,160,565,55,22,74
15438,109,163,77,21,26
15439,113,537,99,15,86
15440,183,635,64,13,76
15441,84,326,97,2,83
15442,84,584,89,14,80
15443,166,498,61,17,44
15444,65,433,50,3,36
15445,190,359,40,1,28
15446,42,367,82,2,27
15447,152,115,87,9,92
15448,195,241,58,22,46
15449,29,697,47,9,42
15450,88,201,42,3,35
15451,80,544,28,19,39
15452,130,616,65,8,47
15453,95,444,34,7,91
15454,85,636,67,13,64
15455,134,337,27,21,50
15456,76,127,81,26,89
15457,161,431,52,16,10
15458,194,118,87,22,41
15459,65,231,11,28,25
15460,185,204,69,22,57
15461,43,105,75,27,51
15462,95,173,38,25,23
15463,143,408,38,12,13
15464,164,348,33,3,72
15465,112,631,66,2,64
15466,59,565,87,0,84
15467,119,325,96,6,91
15468,39,275,60,24,22
15469,114,195,49,4,75
15470,85,612,13,4,61
15471,170,222,55,22,40
15472,80,517,3,7,68
15473,107,70,88,1,25
15474,194,160,92,25,36
15475,80,134,47,16,72
15476,177,454,7,5,48
15477,108,103,48,19,48
15478,62,311,88,14,48
15479,192,191,43,17,48
15480,39,535,78,20,42
15481,97,572,2,15,55
15482,22,328,1,0,54
15483,80,440,33,13,68
15484,163,668,16,4,53
15485,136,104,58,26,55
15486,175,695,90,2,87
15487,174,82,56,12,64
15488,115,159,57,8,40
15489,183,298,64,29,94
15490,167,258,16,15,12
15491,144,329,11,6,16
15492,190,197,39,5,58
15493,134,97,26,10,92
15494,61,595,61,27,89
15495,104,650,57,22,36
15496,115,175,50,12,35
15497,34,167,16,17,83
15498,128,132,1,15,32
15499,91,581,87,23,11
15500,32,241,85,4,26
15501,138,121,7,17,99
15502,105,246,50,22,71
15503,117,332,86,19,44
15504,169,480,86,5,77
15505,178,395,2,7,62
15506,90,442,32,21,74
15507,107,651,50,26,41
15508,115,145,81,5,40
15509,154,252,73,5,86
15510,36,583,62,22,11
15511,39,256,89,24,97
15512,140,474,2,11,21
15513,112,213,95,27,97
15514,77,486,45,1,42
15515,190,608,68,27,59
15516,164,134,8,6,31
15517,115,123,64,18,62
15518,183,368,60,16,32
15519,30,363,93,22,36
15520,139,109,92,20,50
15521,160,639,46,23,37
15522,43,358,26,17,52
15523,163,221,93,0,66
15524,60,197,20,23,25
15525,91,560,58,27,61
15526,157,528,23,14,11
15527,99,333,17,24,60
15528,114,449,44,16,14
15529,169,267,58,27,76
15530,49,290,74,9,84
15531,38,353,74,16,66
15532,199,494,41,26,95
15533,119,454,0,9,74
15534,182,140,23,27,30
15535,196,467,78,19,72
15536,114,699,40,18,64
15537,22,268,76,15,13
15538,89,283,9,1,23
15539,86,212,50,7,61
15540,40,337,67,12,50
15541,112,398,39,4,36
15542,63,348,4,12,39
15543,197,382,50,18,48
15544,100,284,31,1,32
15545,35,573,83,18,43
15546,56,541,58,10,43
15547,62,442,10,2,48
15548,164,399,74,14,45
15549,103,404,7,20,43
15550,167,414,60,17,99
15551,113,160,76,10,24
15552,75,474,41,29,64
15553,120,358,84,26,67
15554,199,279,63,18,72
15555,23,230,81,25,57
15556,100,568,60,0,80
15557,106,489,57,29,52
15558,174,479,43,22,95
15559,44,120,57,10,89
15560,88,458,42,0,13
15561,113,290,93,19,33
15562,130,381,0,1,70
15563,145,623,21,20,84
15564,198,337,67,8,91
15565,131,279,91,11,74
15566,121,291,63,1,32
15567,29,247,35,12,61
15568,41,135,91,29,93
15569,88,338,63,13,41
15570,170,452,55,19,95
15571,194,184,11,17,98
15572,41,327,87,11,77
15573,187,90,87,28,93
15574,147,663,40,1,73
15575,56,351,85,26,83
15576,191,186,21,3,14
15577,97,404,13,22,91
15578,71,484,98,19,71
15579,194,668,83,24,99
15580,114,509,91,13,63
15581,80,185,2,1,68
15582,158,483,98,21,16
15583,183,655,94,17,83
15584,128,78,71,21,42
15585,130,380,33,29,79
15586,22,490,15,9,41
15587,45,239,26,4,33
15588,58,181,14,21,96
15589,181,327,66,14,78
15590,28,127,49,4,19
15591,125,640,98,14,16
15592,162,395,61,13,36
15593,111,259,99,11,97
15594,191,144,19,27,15
15595,85,103,52,18,21
15596,42,304,5,6,85
15597,24,105,74,2,49
15598,178,625,1,5,43
15599,121,66,12,10,40
15600,34,245,23,23,70
15601,48,226,82,1,14
15602,116,573,58,1,42
15603,138,523,12,18,60
15604,190,284,39,28,93
15605,122,122,85,10,94
15606,35,597,37,10,64
15607,29,374,38,17,44
15608,139,239,32,20,94
15609,105,647,18,11,50
15610,113,627,69,12,79
15611,65,473,63,26,72
15612,99,140,58,25,46
15613,106,546,28,3,39
15614,183,266,19,24,64
15615,79,370,10,5,42
15616,121,602,55,22,39
15617,118,520,27,12,45
15618,24,282,72,0,73
15619,69,118,79,21,62
15620,131,581,93,8,45
15621,157,563,41,0,49
15622,162,518,16,4,26
15623,117,66,28,14,56
15624,37,300,89,27,17
15625,63,650,49,18,40
15626,120,446,99,15,71
15627,90,206,75,2,16
15628,117,619,2,29,23
15629,47,583,50,14,64
15630,38,347,29,9,45
15631,93,374,59,26,12
15632,34,536,39,7,85
15633,159,631,67,23,60
15634,87,565,63,27,46
15635,137,523,39,18,75
15636,82,404,16,13,25
15637,33,579,66,16,17
15638,163,206,28,3,78
15639,41,447,45,22,98
15640,81,579,28,21,12
15641,52,699,48,26,11
15642,136,544,41,16,20
15643,137,139,24,26,38
15644,162,646,74,13,25
15645,53,548,49,0,75
15646,197,287,79,6,50
15647,193,128,24,22,57
15648,54,330,77,10,65
15649,97,160,12,17,52
15650,61,142,38,19,47
15651,102,358,86,9,20
15652,50,582,40,1,95
15653,39,194,26,17,31
15654,100,660,23,26,72
15655,56,610,99,28,34
15656,95,335,62,21,69
15657,79,638,61,12,59
15658,20,620,96,17,40
15659,153,386,39,0,70
15660,57,697,79,14,91
15661,101,77,39,15,99
15662,147,445,35,14,33
15663,139,563,2,16,84
15664,136,132,75,0,50
15665,120,313,75,16,91
15666,116,132,64,5,85
15667,53,522,40,28,89
15668,66,481,76,1,70
15669,193,586,50,14,39
15670,88,99,72,0,63
15671,38,376,44,12,83
15672,103,275,47,4,54
15673,181,452,64,2,74
15674,166,369,5,2,91
15675,56,535,79,0,60
15676,85,560,37,10,38
15677,151,409,4,16,54
15678,67,630,11,24,23
15679,53,264,11,20,83
15680,119,211,82,3,96
15681,24,418,75,15,93
15682,104,640,18,22,76
15683,93,480,55,21,19
15684,117,573,31,23,53
15685,97,165,52,29,61
15686,86,576,45,6,71
15687,102,361,13,1,34
15688,197,335,2,24,37
15689,62,140,11,17,84
15690,54,290,32,24,57
15691,155,133,3,16,56
15692,118,335,51,9,23
15693,148,295,85,26,70
15694,118,444,4,11,88
15695,104,207,31,9,43
15696,73,190,49,25,12
15697,196,227,38,2,15
15698,97,436,54,10,35
15699,192,225,48,5,71
15700,173,511,69,29,39
15701,20,352,62,26,22
15702,78,162,48,28,64
15703,172,399,88,10,91
15704,37,607,62,28,83
15705,177,171,64,25,99
15706,108,213,93,13,25
15707,88,426,70,0,79
15708,26,246,66,19,28
15709,152,72,53,1,81
15710,166,541,44,0,37
15711,163,285,67,22,67
15712,150,340,30,28,41
15713,148,665,10,2,39
15714,189,141,92,24,39
15715,157,206,1,19,29
15716,76,300,4,7,21
15717,74,87,69,29,67
15718,20,659,33,22,93
15719,196,244,49,13,69
15720,52,352,42,28,89
15721,45,371,93,2,39
15722,108,501,26,7,45
15723,22,584,51,22,80
15724,124,172,14,14,10
